"Est_R_Lasso","Est_R_Boost","Est_U_Lasso","Est_U_Boost","Est_GRF","SE_R_Lasso","SE_R_Boost","SE_U_Lasso","SE_U_Boost","SE_GRF"
0.13053656454828,0.13516535236136,0.130580102816693,0.136213337101405,0.131660211530391,0.012905488890703,0.0123810854514209,0.0130096721512795,0.0120865740787596,0.0130584587450895
0.130931207917807,0.134043746291773,0.130704927220068,0.133768732953547,0.13212111274826,0.0129066215567923,0.0116811980511023,0.0129640960579387,0.0121456569023388,0.0131315241752616
0.130846678266397,0.134139092209032,0.130914271385479,0.133922931624037,0.131996281464108,0.0129205902776889,0.0119515343278871,0.0129923215386683,0.0121546345031363,0.0130022369029282
