"Cluster.ID","Ind.ID","BATCH","IPS"
1,1,297,0.888441488881819
1,2,297,0.864750563320579
1,3,297,0.871991125642988
1,4,297,0.830414497093082
1,5,297,0.869851744702258
1,6,297,0.856159347002716
1,7,297,0.759055864899623
1,8,297,0.902551663654597
1,9,297,0.681494562407464
1,10,297,0.8533946350567
1,11,297,0.797192667810384
1,12,297,0.883437421353733
1,13,297,0.778578334870805
1,14,297,0.869390646185065
2,15,297,0.588305655009066
2,16,297,0.785484351810133
2,17,297,0.413629737146029
2,18,297,0.67317505544821
2,19,297,0.776097075578334
2,20,297,0.735586365163928
2,21,297,0.651892121489315
2,22,297,0.736063134025353
2,23,297,0.379797573864682
2,24,297,0.723629406894136
2,25,297,0.718668563793678
2,26,297,0.677444574533734
2,27,297,0.709191869426904
2,28,297,0.28581543438065
2,29,297,0.638432784545785
2,30,297,0.734666203527986
2,31,297,0.774209859320632
2,32,297,0.696507591245401
2,33,297,0.678320878777095
2,34,297,0.312742204861394
2,35,297,0.782149351453542
2,36,297,0.660589699783129
3,37,297,0.589267580970028
3,38,297,0.642820667484389
3,39,297,0.369581891691384
3,40,297,0.745991252842389
3,41,297,0.644970625825873
3,42,297,0.251226766701967
3,43,297,0.68074674365691
3,44,297,0.674977239717003
3,45,297,0.676276823627006
3,46,297,0.347368633810913
3,47,297,0.235120461130983
3,48,297,0.685620812752522
3,49,297,0.315802824783694
3,50,297,0.661974832347235
3,51,297,0.696541588197103
3,52,297,0.364466778899712
3,53,297,0.650324696190385
3,54,297,0.2277551202103
3,55,297,0.71033243387068
3,56,297,0.690042983294974
3,57,297,0.751369510708309
3,58,297,0.665480032150731
4,59,297,0.608494379861195
4,60,297,0.798756711794657
4,61,297,0.222991295765948
4,62,297,0.759175877954833
4,63,297,0.680052607461698
4,64,297,0.263371044712757
4,65,297,0.333585691532282
4,66,297,0.707446536269566
4,67,297,0.724100451912854
4,68,297,0.566008147516444
4,69,297,0.724430450170001
4,70,297,0.337545117057012
4,71,297,0.748061322475389
4,72,297,0.329093736435395
4,73,297,0.737554856879046
4,74,297,0.328278746789755
4,75,297,0.327860873859908
4,76,297,0.364905784448831
4,77,297,0.68014995457837
4,78,297,0.621224538322965
4,79,297,0.343337861977708
4,80,297,0.590207682897584
4,81,297,0.699586764896626
4,82,297,0.696702752091239
5,83,297,0.804388864574475
5,84,297,0.881135927029552
5,85,297,0.152371667044799
5,86,297,0.848691784965895
5,87,297,0.27983014060598
5,88,297,0.86632005786038
5,89,297,0.282741524732386
5,90,297,0.845020814573668
5,91,297,0.732574660078549
5,92,297,0.843872838448592
5,93,297,0.734171143457407
5,94,297,0.829433661530703
5,95,297,0.879672121701036
5,96,297,0.769309705988018
5,97,297,0.748623407938047
5,98,297,0.246262014241216
5,99,297,0.887839802586178
5,100,297,0.8899573757118
5,101,297,0.797559506492402
5,102,297,0.886171058772165
5,103,297,0.820244773479351
5,104,297,0.834692618522488
5,105,297,0.798401084509286
5,106,297,0.758400294183593
6,107,297,0.555833712435879
6,108,297,0.669215743918376
6,109,297,0.80063114792952
6,110,297,0.438775520703712
6,111,297,0.396780318483973
6,112,297,0.640015209749463
6,113,297,0.65319132012762
6,114,297,0.680975316608972
6,115,297,0.633957868599295
6,116,297,0.746352872741486
6,117,297,0.761215317307314
6,118,297,0.680364544349225
6,119,297,0.371245139559537
6,120,297,0.597816360863405
6,121,297,0.675845820138871
6,122,297,0.396992679720744
