"Cluster.ID","Ind.ID","BATCH","CPS"
1,1,356,0.885205252466323
1,2,356,0.8858196434183
1,3,356,0.87963529175643
1,4,356,0.867425685180346
1,5,356,0.888394814698346
1,6,356,0.88135514406593
1,7,356,0.852633458521298
1,8,356,0.899101824280251
1,9,356,0.803423970341985
1,10,356,0.8842809022953
1,11,356,0.865808738828361
1,12,356,0.895553834655787
1,13,356,0.852768236813443
1,14,356,0.881393409057792
2,15,356,0.649368203243803
2,16,356,0.802870554473364
2,17,356,0.285189522760352
2,18,356,0.763149727685551
2,19,356,0.79012035304721
2,20,356,0.781362425128412
2,21,356,0.751835067095198
2,22,356,0.790571466656238
2,23,356,0.227539910919962
2,24,356,0.794640550512534
2,25,356,0.772002660720379
2,26,356,0.755106707799812
2,27,356,0.772349041100709
2,28,356,0.214925806672406
2,29,356,0.768649938098239
2,30,356,0.788552358182262
2,31,356,0.784806248719823
2,32,356,0.753432960921788
2,33,356,0.767853039487552
2,34,356,0.222900002983688
2,35,356,0.80381894284849
2,36,356,0.768662792044437
3,37,356,0.651081074098507
3,38,356,0.704458671077042
3,39,356,0.294253469875938
3,40,356,0.679437169753339
3,41,356,0.62088862489556
3,42,356,0.308506203163919
3,43,356,0.617923069831693
3,44,356,0.661330424743289
3,45,356,0.667273376434965
3,46,356,0.336338588400942
3,47,356,0.248446117768254
3,48,356,0.623304761779082
3,49,356,0.299888646467472
3,50,356,0.709164919356054
3,51,356,0.672738843419401
3,52,356,0.360355262069675
3,53,356,0.599878146032071
3,54,356,0.263930716688361
3,55,356,0.671669894499498
3,56,356,0.687318435293677
3,57,356,0.722940547907599
3,58,356,0.643426003172866
4,59,356,0.673166346697686
4,60,356,0.685609917437771
4,61,356,0.289731374833287
4,62,356,0.675490584485224
4,63,356,0.67066181634526
4,64,356,0.298330945905186
4,65,356,0.301073532341364
4,66,356,0.681523615678469
4,67,356,0.677221069733601
4,68,356,0.689380569385416
4,69,356,0.686256249110594
4,70,356,0.302643304637692
4,71,356,0.677772959551049
4,72,356,0.304649223691314
4,73,356,0.664169880030792
4,74,356,0.303443291302277
4,75,356,0.300287646586053
4,76,356,0.337919342698135
4,77,356,0.670301239416219
4,78,356,0.686835558645853
4,79,356,0.306419352256332
4,80,356,0.498810088057087
4,81,356,0.715717336344567
4,82,356,0.683535104588967
5,83,356,0.835924454222528
5,84,356,0.855575929107302
5,85,356,0.132945686587799
5,86,356,0.80781498767948
5,87,356,0.186309908561395
5,88,356,0.843977670492381
5,89,356,0.22289950239183
5,90,356,0.848570253169793
5,91,356,0.769017613130679
5,92,356,0.81262004182048
5,93,356,0.747309350063289
5,94,356,0.79909586625672
5,95,356,0.865389949254308
5,96,356,0.79896154101143
5,97,356,0.765536753930396
5,98,356,0.183387709400479
5,99,356,0.859814962399077
5,100,356,0.854239902290404
5,101,356,0.83143105297889
5,102,356,0.854604710172459
5,103,356,0.83838737947862
5,104,356,0.833129090457772
5,105,356,0.813825793387676
5,106,356,0.794017977057636
6,107,356,0.622126885187628
6,108,356,0.709482646480182
6,109,356,0.812181195232079
6,110,356,0.29302943172778
6,111,356,0.292692548243014
6,112,356,0.694942167150042
6,113,356,0.686479460027678
6,114,356,0.709902914766158
6,115,356,0.676733914663472
6,116,356,0.782119595408576
6,117,356,0.773118936835094
6,118,356,0.714258378053009
6,119,356,0.310644093303214
6,120,356,0.713487117071787
6,121,356,0.753747001374017
6,122,356,0.33202170128993
6,123,356,0.806369287521317
6,124,356,0.251938127627662
6,125,356,0.685136404052908
6,126,356,0.804062203525091
7,127,356,0.765057742150414
7,128,356,0.802940323474712
7,129,356,0.169952355976399
7,130,356,0.776839041633396
7,131,356,0.800478462292056
7,132,356,0.768373823334303
7,133,356,0.210526568098434
7,134,356,0.711799153694357
7,135,356,0.758795064829761
7,136,356,0.759451729989199
7,137,356,0.757413920415618
7,138,356,0.72563667837537
7,139,356,0.784707948276612
7,140,356,0.809706643578098
7,141,356,0.772005130307484
7,142,356,0.817717060649608
7,143,356,0.826058513562053
7,144,356,0.174934573873471
7,145,356,0.221952582919705
7,146,356,0.784433357779605
7,147,356,0.814261096532273
7,148,356,0.813822834414221
8,149,356,0.659880509188273
8,150,356,0.32069484404066
8,151,356,0.629647020020799
8,152,356,0.210489083302883
8,153,356,0.699888663550608
8,154,356,0.362014399764681
8,155,356,0.655645397044779
8,156,356,0.350035091716178
8,157,356,0.664619148758957
8,158,356,0.317839610177439
8,159,356,0.670530738553063
8,160,356,0.624006252723435
8,161,356,0.286686737843452
8,162,356,0.732907361071764
8,163,356,0.691558702966637
8,164,356,0.608402155798249
8,165,356,0.684146035784586
8,166,356,0.686214683339069
8,167,356,0.282447742204642
8,168,356,0.585159720075091
8,169,356,0.281024202828352
8,170,356,0.714659912868144
9,171,356,0.867105711657701
9,172,356,0.84746842309245
9,173,356,0.847207330450989
9,174,356,0.908865386977943
9,175,356,0.0830202272722159
9,176,356,0.859275642108349
9,177,356,0.881524516420897
10,178,356,0.377695878228322
10,179,356,0.422263396481058
10,180,356,0.476987916429959
11,181,356,0.758173193419449
11,182,356,0.191299031537959
11,183,356,0.234278471872853
11,184,356,0.76403987475035
11,185,356,0.731021753630936
11,186,356,0.781216494681129
11,187,356,0.240884703142089
11,188,356,0.24087798062975
11,189,356,0.775185629748607
11,190,356,0.751877966819532
11,191,356,0.785559473874733
11,192,356,0.234412263796221
11,193,356,0.708199090266623
11,194,356,0.703990551100651
11,195,356,0.781776220306223
11,196,356,0.806920249222065
11,197,356,0.259532707356763
11,198,356,0.771743681989195
11,199,356,0.772150128772528
11,200,356,0.785315657980007
11,201,356,0.803088737091996
12,202,356,0.746814974731463
12,203,356,0.692892086836204
12,204,356,0.682235036573314
12,205,356,0.715403937130876
12,206,356,0.739874184199571
12,207,356,0.731614565215916
12,208,356,0.659697776345788
12,209,356,0.690464096266634
12,210,356,0.747072183265636
12,211,356,0.243138588446972
13,212,356,0.789902587067597
13,213,356,0.827933327447134
13,214,356,0.798708565681534
13,215,356,0.753658637776491
13,216,356,0.773724473717128
13,217,356,0.760647295902198
13,218,356,0.816921077671832
13,219,356,0.740788042617929
13,220,356,0.778614334474178
13,221,356,0.789612414165279
13,222,356,0.854875591426678
13,223,356,0.193801206049448
13,224,356,0.760830367312433
13,225,356,0.845634506363277
13,226,356,0.763941418852002
13,227,356,0.748665157726242
13,228,356,0.744445213760176
13,229,356,0.752044571778612
14,230,356,0.247618290798417
14,231,356,0.424968588019745
15,232,356,0.193840978245255
15,233,356,0.783267735097076
15,234,356,0.822112688948853
15,235,356,0.746397869776952
15,236,356,0.736042870545938
15,237,356,0.237091053637236
15,238,356,0.76473491654886
15,239,356,0.795323544664175
15,240,356,0.742702949174183
15,241,356,0.798579170804273
15,242,356,0.774592785200396
15,243,356,0.796035391100231
15,244,356,0.737197534616121
15,245,356,0.787760478416497
15,246,356,0.824728869214416
15,247,356,0.252389936439648
15,248,356,0.194234026079632
15,249,356,0.835364771641783
16,250,356,0.252793151173599
16,251,356,0.807978765752603
16,252,356,0.809875494903319
16,253,356,0.830850156954271
16,254,356,0.749265150144104
16,255,356,0.761698142709673
16,256,356,0.749593585431628
16,257,356,0.177284418025648
16,258,356,0.835721030774062
16,259,356,0.781722997364921
16,260,356,0.824398673570543
16,261,356,0.231751099669469
16,262,356,0.761593663370008
16,263,356,0.807907826064723
16,264,356,0.819405637919425
16,265,356,0.789460660246268
16,266,356,0.83136051550676
16,267,356,0.748267998893667
16,268,356,0.82193231036411
16,269,356,0.234660103888813
16,270,356,0.16988556145005
16,271,356,0.763601709173286
17,272,356,0.861417053209892
17,273,356,0.722991127236923
17,274,356,0.818277430773479
17,275,356,0.754830069382906
17,276,356,0.820218945090204
17,277,356,0.631324989190148
17,278,356,0.731569734858558
17,279,356,0.713018150741647
17,280,356,0.262554156614941
17,281,356,0.719667333231592
17,282,356,0.79605792466763
17,283,356,0.780660382533048
17,284,356,0.802239022536841
17,285,356,0.276939446030787
17,286,356,0.727535440512743
17,287,356,0.713407457622954
17,288,356,0.263056098264341
17,289,356,0.737727943474056
17,290,356,0.274073409140797
17,291,356,0.655404189998617
18,292,356,0.8416452003512
18,293,356,0.788006349694573
18,294,356,0.804629940210744
18,295,356,0.16996020424963
18,296,356,0.837900238813344
18,297,356,0.220293716089458
18,298,356,0.81660015059965
18,299,356,0.819053175112485
18,300,356,0.849924412775911
18,301,356,0.857298189157637
18,302,356,0.829086091861514
18,303,356,0.836360487700499
18,304,356,0.830450543279947
18,305,356,0.813554876339534
18,306,356,0.221610446105511
19,307,356,0.851920884220817
19,308,356,0.898332618844088
19,309,356,0.837720291621635
19,310,356,0.843887358067181
19,311,356,0.759678455052299
19,312,356,0.881675947264464
19,313,356,0.881954557269452
19,314,356,0.77765002880319
19,315,356,0.124561764503129
19,316,356,0.865820532126091
19,317,356,0.766025656708636
19,318,356,0.864835827946554
19,319,356,0.840256164298458
19,320,356,0.185890594460617
20,321,356,0.326314174777445
20,322,356,0.747777103709121
20,323,356,0.773624803151156
20,324,356,0.18542793351593
20,325,356,0.67369277009225
20,326,356,0.728498075386111
20,327,356,0.616309203215774
20,328,356,0.769453149342727
20,329,356,0.621509758882858
20,330,356,0.184145035949754
20,331,356,0.736198656982362
20,332,356,0.683689235929495
20,333,356,0.259340093193465
20,334,356,0.799484342171155
20,335,356,0.631061097285316
20,336,356,0.671716378977372
20,337,356,0.597027148574314
21,338,356,0.782661472131917
21,339,356,0.78559267842966
21,340,356,0.775667158207816
21,341,356,0.751071296633116
21,342,356,0.761622092396836
21,343,356,0.796844499484535
21,344,356,0.185820864353883
21,345,356,0.624610951431923
21,346,356,0.760324639976295
21,347,356,0.371495211407922
21,348,356,0.788257106988227
21,349,356,0.343413323899767
21,350,356,0.801293404458325
21,351,356,0.695462833247822
21,352,356,0.326120173281951
21,353,356,0.718977812783573
21,354,356,0.19101031854769
21,355,356,0.687986746419661
21,356,356,0.807335610908346
21,357,356,0.649931220180963
21,358,356,0.364120555719731
21,359,356,0.73708458603048
21,360,356,0.313181606148796
21,361,356,0.186294027166917
22,362,356,0.670508406104234
22,363,356,0.779794706750172
22,364,356,0.697099329965092
22,365,356,0.691788786456723
22,366,356,0.287338968317169
22,367,356,0.649340960076754
22,368,356,0.665531891090731
22,369,356,0.651774823734535
22,370,356,0.278896984111273
22,371,356,0.670054531241358
22,372,356,0.315593099932316
22,373,356,0.3250925975523
22,374,356,0.388550687095266
22,375,356,0.330346262764368
22,376,356,0.682732494559911
22,377,356,0.292795984752014
22,378,356,0.683180398212701
22,379,356,0.309319700687992
22,380,356,0.664908477197366
22,381,356,0.687545180575281
22,382,356,0.338439599445541
22,383,356,0.320716109477893
23,384,356,0.837739286826348
23,385,356,0.683177954134177
23,386,356,0.268545403206694
23,387,356,0.702063167915962
23,388,356,0.784115736675086
23,389,356,0.886975364491536
23,390,356,0.73655042805135
23,391,356,0.78849869288693
23,392,356,0.723927597667844
23,393,356,0.809531827865853
23,394,356,0.790192403947056
23,395,356,0.744005528228383
23,396,356,0.810926090909908
23,397,356,0.810113870687074
23,398,356,0.724973309285713
23,399,356,0.265262124657927
23,400,356,0.186365701887715
23,401,356,0.794835958434395
23,402,356,0.840095536353074
23,403,356,0.714540632383685
23,404,356,0.733775436567293
23,405,356,0.259534767910744
23,406,356,0.786495295520064
24,407,356,0.628622758004826
24,408,356,0.722148229345532
24,409,356,0.240812797566549
24,410,356,0.235852449194099
24,411,356,0.736859137216996
24,412,356,0.674683704591529
24,413,356,0.213184436980035
24,414,356,0.28566035442657
24,415,356,0.746318663990748
24,416,356,0.737465530689637
24,417,356,0.256570597346719
24,418,356,0.726175401347286
24,419,356,0.740795785202716
24,420,356,0.825871542209063
24,421,356,0.740948420758956
24,422,356,0.685300371918759
24,423,356,0.667938908949999
24,424,356,0.379094994937908
24,425,356,0.742349803791192
25,426,356,0.519253098440958
25,427,356,0.51023595772184
25,428,356,0.415575162792149
25,429,356,0.412137197844907
25,430,356,0.595182059428995
25,431,356,0.549236842712
25,432,356,0.357042101209279
25,433,356,0.451538692948055
25,434,356,0.516193698221584
25,435,356,0.368607879801609
