"Cluster.ID","Ind.ID","BATCH","IPS"
1,1,230,0.878693817996764
1,2,230,0.873696311327819
1,3,230,0.862392982721776
1,4,230,0.786211843291443
1,5,230,0.879790199221556
1,6,230,0.836051183731602
1,7,230,0.738212716037397
1,8,230,0.868780716028751
1,9,230,0.642349542117857
1,10,230,0.860275250835588
1,11,230,0.781908621391484
1,12,230,0.878023336599737
1,13,230,0.734825808640489
1,14,230,0.839095652026889
2,15,230,0.479424803671058
2,16,230,0.775108236368214
2,17,230,0.550167963532208
2,18,230,0.638933658693144
2,19,230,0.725138136114803
2,20,230,0.681481626006761
2,21,230,0.531946776901812
2,22,230,0.622268004018182
2,23,230,0.361991063332443
2,24,230,0.673749038940321
2,25,230,0.567851619152296
2,26,230,0.545059706525499
2,27,230,0.641336589329746
2,28,230,0.403253515109163
2,29,230,0.612260302944695
2,30,230,0.6903235746253
2,31,230,0.669379792590147
2,32,230,0.561364024305505
2,33,230,0.624834624974102
2,34,230,0.450975653075924
2,35,230,0.699784862322017
2,36,230,0.622639515832756
3,37,230,0.600031481944238
3,38,230,0.659994422635903
3,39,230,0.339525684431742
3,40,230,0.680236651102514
3,41,230,0.664433227315712
3,42,230,0.335007242404034
3,43,230,0.680116570427959
3,44,230,0.669140780675563
3,45,230,0.743377594420664
3,46,230,0.298564835870436
3,47,230,0.225939523281479
3,48,230,0.663251866992952
3,49,230,0.28262261874633
3,50,230,0.657259511518982
3,51,230,0.73557340945451
3,52,230,0.357946289543021
3,53,230,0.694642697214351
3,54,230,0.233295730443559
3,55,230,0.695831269553477
3,56,230,0.690091645007753
3,57,230,0.733065510951665
3,58,230,0.731216376662837
4,59,230,0.552783939018476
4,60,230,0.757333419424881
4,61,230,0.256143603350924
4,62,230,0.647830641597544
4,63,230,0.607460087116539
4,64,230,0.298832983087402
4,65,230,0.395129231061776
4,66,230,0.656583020090914
4,67,230,0.71467190236611
4,68,230,0.569091333992257
4,69,230,0.716265776753611
4,70,230,0.447513016302198
4,71,230,0.658160475868953
4,72,230,0.376955649511476
4,73,230,0.647680626218897
4,74,230,0.332621766421855
4,75,230,0.356070270286741
4,76,230,0.44302409280716
4,77,230,0.633325324882999
4,78,230,0.517991050694532
4,79,230,0.359239145549794
4,80,230,0.416816784523715
