"Cluster.ID","Ind.ID","BATCH","CPS"
1,1,374,0.887505928944674
1,2,374,0.876825893855198
1,3,374,0.865778036241122
1,4,374,0.87674688438303
1,5,374,0.874478835826995
1,6,374,0.884711910328759
1,7,374,0.862301523155992
1,8,374,0.900297259331611
1,9,374,0.849451995760252
1,10,374,0.87556156292551
1,11,374,0.842147597306412
1,12,374,0.896422082331535
1,13,374,0.878004879635608
1,14,374,0.878409331257977
2,15,374,0.664643748486973
2,16,374,0.753158959938505
2,17,374,0.329942597140946
2,18,374,0.667830285249506
2,19,374,0.748349967596936
2,20,374,0.715085501601657
2,21,374,0.705545969249948
2,22,374,0.691618828160856
2,23,374,0.28557275481458
2,24,374,0.719632506094737
2,25,374,0.642871659258946
2,26,374,0.663094316823958
2,27,374,0.73628311442974
2,28,374,0.302466531722726
2,29,374,0.702957764861468
2,30,374,0.694400476681199
2,31,374,0.73156891156244
2,32,374,0.704391713130352
2,33,374,0.713414216610083
2,34,374,0.284030693539604
2,35,374,0.792213079153965
2,36,374,0.707845918979869
3,37,374,0.621438970946372
3,38,374,0.622392108417762
3,39,374,0.354444484586288
3,40,374,0.644854260703597
3,41,374,0.609668589697345
3,42,374,0.345923483371022
3,43,374,0.615207098602465
3,44,374,0.688013474934594
3,45,374,0.658385776335801
3,46,374,0.316711180864009
3,47,374,0.282940459785896
3,48,374,0.579562304943912
3,49,374,0.311967166070217
3,50,374,0.62768908130748
3,51,374,0.694253155207221
3,52,374,0.313103234470684
3,53,374,0.634704717511274
3,54,374,0.280075246851581
3,55,374,0.645065897687124
3,56,374,0.670683426343451
3,57,374,0.736694136245721
3,58,374,0.630585698601715
4,59,374,0.664514959769953
4,60,374,0.754208758229988
4,61,374,0.253947304867933
4,62,374,0.711472878736561
4,63,374,0.572856794646903
4,64,374,0.217219652561973
4,65,374,0.345362510227719
4,66,374,0.708622736360412
4,67,374,0.709606966090847
4,68,374,0.591716520998034
4,69,374,0.701745587324963
4,70,374,0.325279227185179
4,71,374,0.741831916686013
4,72,374,0.290785177165747
4,73,374,0.634700651676533
4,74,374,0.325315628929033
4,75,374,0.272575481468059
4,76,374,0.319150702376294
4,77,374,0.659725400612781
4,78,374,0.696607459579756
4,79,374,0.3198124902373
4,80,374,0.635412126946745
4,81,374,0.704433388367217
4,82,374,0.697793596392246
5,83,374,0.850657384851727
5,84,374,0.896785024244274
5,85,374,0.11607379729166
5,86,374,0.851210551305301
5,87,374,0.173353212863052
5,88,374,0.86501308879849
5,89,374,0.292821854178957
5,90,374,0.872985397693726
5,91,374,0.73290262564507
5,92,374,0.846536418797386
5,93,374,0.745457945864137
5,94,374,0.845051380266681
5,95,374,0.889893789529905
5,96,374,0.801123999834182
5,97,374,0.721846897327037
5,98,374,0.181564361501346
5,99,374,0.889738730358608
5,100,374,0.895361077291437
5,101,374,0.829973455835885
5,102,374,0.907710434376331
5,103,374,0.830665652128269
5,104,374,0.84204954479471
5,105,374,0.810823432486196
5,106,374,0.771550916347016
6,107,374,0.641100304167041
6,108,374,0.687322682437168
6,109,374,0.746652777395995
6,110,374,0.333257946609025
6,111,374,0.287765012431166
6,112,374,0.694707953780228
6,113,374,0.693454108677858
6,114,374,0.720965864737256
6,115,374,0.668694427286773
6,116,374,0.755649464823226
6,117,374,0.743979650531468
6,118,374,0.730995485669063
6,119,374,0.31909681959561
6,120,374,0.653994633571051
6,121,374,0.724125581673234
6,122,374,0.299252303040346
6,123,374,0.790597753349192
6,124,374,0.308105882740221
6,125,374,0.67745188636242
6,126,374,0.735233325408907
7,127,374,0.648807671704664
7,128,374,0.790559216815801
7,129,374,0.208418660060936
7,130,374,0.72894731300086
7,131,374,0.754520891678911
7,132,374,0.729625712919408
7,133,374,0.245274222900572
7,134,374,0.687984062250572
7,135,374,0.70858652589844
7,136,374,0.724626175077629
7,137,374,0.678566365606065
7,138,374,0.748940567901324
7,139,374,0.731424004176333
7,140,374,0.78070546618477
7,141,374,0.720517613008211
7,142,374,0.763077187825928
7,143,374,0.832706646553939
7,144,374,0.184923020646974
7,145,374,0.287928123391526
7,146,374,0.745549790691876
7,147,374,0.802738665957351
7,148,374,0.772486987597177
8,149,374,0.692175318837855
8,150,374,0.274308907164929
8,151,374,0.667461860250912
8,152,374,0.220291824254015
8,153,374,0.705380608683319
8,154,374,0.34834237399762
8,155,374,0.650784825147175
8,156,374,0.324631476299171
8,157,374,0.661792415825301
8,158,374,0.303417292992393
8,159,374,0.713071671530374
8,160,374,0.634124667363626
8,161,374,0.278579598920574
8,162,374,0.767341072282365
8,163,374,0.697335943658505
8,164,374,0.590130923591422
8,165,374,0.722852952291253
8,166,374,0.71381597119729
8,167,374,0.237396911955488
8,168,374,0.595428713183922
8,169,374,0.278583532453182
8,170,374,0.712973737777349
9,171,374,0.85855766113637
9,172,374,0.811372999827609
9,173,374,0.826487866005601
9,174,374,0.870982409450584
9,175,374,0.123468634657417
9,176,374,0.839251423914037
9,177,374,0.867251197155196
10,178,374,0.388246165651738
10,179,374,0.476314750962949
10,180,374,0.470349922330526
11,181,374,0.761079137093341
11,182,374,0.201985753598213
11,183,374,0.252588831340116
11,184,374,0.730276548127323
11,185,374,0.710558962214409
11,186,374,0.757716399604019
11,187,374,0.281263958961534
11,188,374,0.246156267430385
11,189,374,0.746136733601476
11,190,374,0.727231537261818
11,191,374,0.773735620380001
11,192,374,0.271117359299752
11,193,374,0.729857926723929
11,194,374,0.65017907501527
11,195,374,0.765512810348491
11,196,374,0.766031897538286
11,197,374,0.279540011937682
11,198,374,0.744284274259105
11,199,374,0.708135311840781
11,200,374,0.794175629177676
11,201,374,0.770914996727505
12,202,374,0.750755757553318
12,203,374,0.731025724868473
12,204,374,0.738133706701989
12,205,374,0.758748201895572
12,206,374,0.765431923112838
12,207,374,0.742218972831042
12,208,374,0.714755224337822
12,209,374,0.724747517387804
12,210,374,0.775110594310774
12,211,374,0.215076455781545
13,212,374,0.830158376282433
13,213,374,0.844830646556775
13,214,374,0.842062487092509
13,215,374,0.794401372388155
13,216,374,0.82734382555842
13,217,374,0.802576767418833
13,218,374,0.833551950187302
13,219,374,0.773858420108567
13,220,374,0.835061552620141
13,221,374,0.835692808053151
13,222,374,0.863592877835755
13,223,374,0.156321399759064
13,224,374,0.791684364805188
13,225,374,0.857515204157726
13,226,374,0.818229916303752
13,227,374,0.804098662447268
13,228,374,0.78185735788353
13,229,374,0.773996515705076
14,230,374,0.194247287229447
14,231,374,0.322949685094019
15,232,374,0.247542230277021
15,233,374,0.827120875738988
15,234,374,0.82099555578479
15,235,374,0.698023845457389
15,236,374,0.733814296908849
15,237,374,0.231144497697188
15,238,374,0.752155262719881
15,239,374,0.792543696463553
15,240,374,0.714190222511142
15,241,374,0.840951868755385
15,242,374,0.749451681840164
15,243,374,0.795061415177367
15,244,374,0.676279765340402
15,245,374,0.757255489431559
15,246,374,0.863894852598497
15,247,374,0.30221360551912
15,248,374,0.150442048284438
15,249,374,0.849962756775176
16,250,374,0.375686024620461
16,251,374,0.77728790924147
16,252,374,0.800898816471063
16,253,374,0.849604837165923
16,254,374,0.684679917565586
16,255,374,0.675024443830238
16,256,374,0.674596924598378
16,257,374,0.229644402419209
16,258,374,0.873167199795253
16,259,374,0.758187925287652
16,260,374,0.783077709023801
16,261,374,0.270073938918066
16,262,374,0.722837022943184
16,263,374,0.780411209767636
16,264,374,0.73146645389565
16,265,374,0.717377211603618
16,266,374,0.7779339088346
16,267,374,0.627876855335131
16,268,374,0.789257583364484
16,269,374,0.349831011227487
16,270,374,0.16376760016118
16,271,374,0.718141377111958
17,272,374,0.814051812268125
17,273,374,0.726156386455533
17,274,374,0.803979111578668
17,275,374,0.726119832239679
17,276,374,0.789540166780409
17,277,374,0.66905037317607
17,278,374,0.728654901959607
17,279,374,0.735636031337684
17,280,374,0.255438608666738
17,281,374,0.71236038534016
17,282,374,0.744350581339138
17,283,374,0.765209190335809
17,284,374,0.803718719260152
17,285,374,0.22507818200772
17,286,374,0.744813042838133
17,287,374,0.69074276997657
17,288,374,0.288806395563945
17,289,374,0.706240216313732
17,290,374,0.268700055055613
