"Cluster.ID","Ind.ID","BATCH","IPS"
1,1,210,0.899535264081004
1,2,210,0.885081721961898
1,3,210,0.89460448598903
1,4,210,0.845023225591559
1,5,210,0.915377690807161
1,6,210,0.88986033380923
1,7,210,0.792040159707838
1,8,210,0.90759054665194
1,9,210,0.707271600882903
1,10,210,0.887413501836622
1,11,210,0.862460974107898
1,12,210,0.9210393705551
1,13,210,0.806702122802021
1,14,210,0.885961326655834
2,15,210,0.622481117084705
2,16,210,0.762648856142193
2,17,210,0.446348164369481
2,18,210,0.683907994509422
2,19,210,0.74686290936167
2,20,210,0.688088495255381
2,21,210,0.625079653643338
2,22,210,0.66663469475808
2,23,210,0.387136803513813
2,24,210,0.712415856507697
2,25,210,0.597217182315797
2,26,210,0.63339449829853
2,27,210,0.677833769473308
2,28,210,0.372733163732339
2,29,210,0.606662468372285
2,30,210,0.631149873102234
2,31,210,0.696181348449957
2,32,210,0.630808574227041
2,33,210,0.669463065065189
2,34,210,0.410098740487823
2,35,210,0.728690625034958
2,36,210,0.605510739133023
3,37,210,0.600985121504641
3,38,210,0.615753267586054
3,39,210,0.385966472545408
3,40,210,0.673575255408923
3,41,210,0.611351957232456
3,42,210,0.298499844943365
3,43,210,0.661469951106499
3,44,210,0.685759205772937
3,45,210,0.673120458977146
3,46,210,0.371268341719887
3,47,210,0.251154433296399
3,48,210,0.6320615877928
3,49,210,0.25682050733091
3,50,210,0.623219218952017
3,51,210,0.710710378143354
3,52,210,0.358500593101363
3,53,210,0.630036718195847
3,54,210,0.20430335808287
3,55,210,0.719135220135351
3,56,210,0.704048983949753
3,57,210,0.759696900522422
3,58,210,0.653057575706081
4,59,210,0.532764760715993
4,60,210,0.758421315786144
4,61,210,0.357413464030876
4,62,210,0.647115251172451
4,63,210,0.636156778442804
4,64,210,0.330308584450325
4,65,210,0.372598983791955
4,66,210,0.685537673112277
4,67,210,0.657229119204222
4,68,210,0.588509129883789
4,69,210,0.703987820104431
4,70,210,0.406761379300308
4,71,210,0.622970116165884
4,72,210,0.373445501907923
4,73,210,0.633544174695104
4,74,210,0.364273322301259
4,75,210,0.362300268948943
4,76,210,0.400614674643749
4,77,210,0.626158542900041
4,78,210,0.587262918033215
4,79,210,0.343228227573434
4,80,210,0.607255710890456
4,81,210,0.662295905123491
4,82,210,0.711434573139345
5,83,210,0.856727788406728
5,84,210,0.862724190422382
5,85,210,0.151234857503585
5,86,210,0.87020342154787
5,87,210,0.212466760453302
5,88,210,0.85740918299121
5,89,210,0.237958055786853
5,90,210,0.856433188972942
5,91,210,0.755527551725437
5,92,210,0.860193076795696
5,93,210,0.761411916344459
5,94,210,0.83912666781338
5,95,210,0.900116979764783
5,96,210,0.779810195966305
5,97,210,0.770446838609734
5,98,210,0.201318564132865
5,99,210,0.881758081790764
5,100,210,0.896606797015578
5,101,210,0.861612816473508
5,102,210,0.873102266735535
5,103,210,0.828874413561973
5,104,210,0.842675938221114
5,105,210,0.83443412136583
5,106,210,0.776687293850068
6,107,210,0.596754962460065
6,108,210,0.686603202806248
6,109,210,0.842072974099844
6,110,210,0.377345965779658
6,111,210,0.348718827305535
6,112,210,0.65517122729477
6,113,210,0.629251969068259
6,114,210,0.721843819853271
6,115,210,0.655039196294534
6,116,210,0.78500849888713
6,117,210,0.811329267496395
6,118,210,0.73695288739827
6,119,210,0.326162477045804
6,120,210,0.691756035033553
6,121,210,0.712381856015144
6,122,210,0.396763249099125
6,123,210,0.901806642443436
6,124,210,0.359193601460184
6,125,210,0.597905744578918
6,126,210,0.821601852476521
7,127,210,0.609934704042891
7,128,210,0.779688906533101
7,129,210,0.22740035761661
7,130,210,0.700349820198333
7,131,210,0.732598955466398
7,132,210,0.66600850431976
7,133,210,0.339772701923626
7,134,210,0.60953625126964
7,135,210,0.632108044450992
7,136,210,0.724937777641565
7,137,210,0.635325895161865
7,138,210,0.65815098660634
7,139,210,0.723353720665035
7,140,210,0.841732862253705
7,141,210,0.698360551169904
7,142,210,0.783398712514828
7,143,210,0.890124935691734
7,144,210,0.278335596923019
7,145,210,0.362010800138097
7,146,210,0.669543164175581
7,147,210,0.800149557648352
7,148,210,0.779607320755955
8,149,210,0.711003698357277
8,150,210,0.226222048248455
8,151,210,0.69088723526023
8,152,210,0.123598329474191
8,153,210,0.772843130177204
8,154,210,0.302102895948998
8,155,210,0.704964262886023
8,156,210,0.247133397519646
8,157,210,0.75777367588956
8,158,210,0.245777549918959
8,159,210,0.767526199939671
8,160,210,0.727848673101766
8,161,210,0.24997027005126
8,162,210,0.811884770769842
8,163,210,0.802518649160111
8,164,210,0.672407511840633
8,165,210,0.796054595796497
8,166,210,0.726616562851876
8,167,210,0.218630800687606
8,168,210,0.624335833686699
8,169,210,0.196859630731494
8,170,210,0.794092476101924
9,171,210,0.836547996573154
9,172,210,0.785535853857535
9,173,210,0.802109081926539
9,174,210,0.848551935115281
9,175,210,0.182495984501692
9,176,210,0.811755025386526
9,177,210,0.858853399610154
10,178,210,0.243201590111834
10,179,210,0.26953088873217
10,180,210,0.728948642935718
11,181,210,0.630299822142597
11,182,210,0.20574988007615
11,183,210,0.363153986119243
11,184,210,0.71089050756044
11,185,210,0.684042448303212
11,186,210,0.755261329324355
11,187,210,0.364231978321396
11,188,210,0.312107357921987
11,189,210,0.689259994072089
11,190,210,0.656615245473708
11,191,210,0.742796777028473
11,192,210,0.328361683693719
11,193,210,0.617230027760188
11,194,210,0.596431017916834
11,195,210,0.739401367393647
11,196,210,0.775399638377854
11,197,210,0.399216288448714
11,198,210,0.705328710443548
11,199,210,0.689734288302571
11,200,210,0.770944353509857
11,201,210,0.812521059884464
