"Cluster.ID","Ind.ID","BATCH","IPS"
1,1,289,0.84995687900284
1,2,289,0.847732918165853
1,3,289,0.824924383907087
1,4,289,0.760364753698117
1,5,289,0.846630638380868
1,6,289,0.829290008727695
1,7,289,0.74780021829049
1,8,289,0.855161727462907
1,9,289,0.649682329629535
1,10,289,0.826688870932409
1,11,289,0.827506421591822
1,12,289,0.847377207678478
1,13,289,0.780384074722509
1,14,289,0.817654279880846
2,15,289,0.586963724596256
2,16,289,0.800091970902487
2,17,289,0.437871966555247
2,18,289,0.687769251887655
2,19,289,0.755831046536999
2,20,289,0.734256885036193
2,21,289,0.63564805607159
2,22,289,0.642235285198015
2,23,289,0.408873809300071
2,24,289,0.70201671939698
2,25,289,0.619653319950374
2,26,289,0.597948352288093
2,27,289,0.696715486378022
2,28,289,0.393382431389772
2,29,289,0.580449456072888
2,30,289,0.629108275206407
2,31,289,0.671225366296504
2,32,289,0.64018491668023
2,33,289,0.667867007691116
2,34,289,0.351735257717107
2,35,289,0.745399274733563
2,36,289,0.600293448223674
3,37,289,0.656716396033759
3,38,289,0.638616703787773
3,39,289,0.368402310037403
3,40,289,0.675670528781334
3,41,289,0.657562280336462
3,42,289,0.32503548005646
3,43,289,0.673627124888886
3,44,289,0.70380237225568
3,45,289,0.730656926635788
3,46,289,0.334524223846436
3,47,289,0.235683234626324
3,48,289,0.644254766102193
3,49,289,0.269058523900282
3,50,289,0.674267498208083
3,51,289,0.700520474006783
3,52,289,0.306766290042905
3,53,289,0.587460691188261
3,54,289,0.256480181261383
3,55,289,0.684131428766284
3,56,289,0.678663608432477
3,57,289,0.744951286196265
3,58,289,0.733779184955377
4,59,289,0.578381830245969
4,60,289,0.804949514461737
4,61,289,0.306536389085291
4,62,289,0.657707260656291
4,63,289,0.703176300279919
4,64,289,0.341928080333687
4,65,289,0.378508399134761
4,66,289,0.610235148783161
4,67,289,0.731366391105997
4,68,289,0.553880819302539
4,69,289,0.725967531268476
4,70,289,0.385108963969442
4,71,289,0.655470905127586
4,72,289,0.354241666995941
4,73,289,0.695106949063484
4,74,289,0.31321653843261
4,75,289,0.358611497592223
4,76,289,0.369244503417235
4,77,289,0.637074408804293
4,78,289,0.597387175559317
4,79,289,0.332197150260017
4,80,289,0.535520617684519
4,81,289,0.653289501777792
4,82,289,0.621244971962353
5,83,289,0.870673091359677
5,84,289,0.912954871963412
5,85,289,0.118548472524139
5,86,289,0.890490380581126
5,87,289,0.233131959676494
5,88,289,0.910528488560211
5,89,289,0.212916637985052
5,90,289,0.873907249174635
5,91,289,0.821917402187121
5,92,289,0.868915391130458
5,93,289,0.771943072899378
5,94,289,0.85464734625213
5,95,289,0.90153394815265
5,96,289,0.832607854138116
5,97,289,0.818782193219703
5,98,289,0.226583218936223
5,99,289,0.923490875142616
5,100,289,0.913655738880688
5,101,289,0.837547638092586
5,102,289,0.912315616953759
5,103,289,0.887712484347571
5,104,289,0.879851894631678
5,105,289,0.822800046889194
5,106,289,0.810925523180584
6,107,289,0.618982118354406
6,108,289,0.677000137029131
6,109,289,0.82432004566744
6,110,289,0.394926059031626
6,111,289,0.314306375034807
6,112,289,0.672907779691494
6,113,289,0.68155562823823
6,114,289,0.703673365496889
6,115,289,0.671793754693928
6,116,289,0.787834769789406
6,117,289,0.810446812351819
6,118,289,0.694879621881125
6,119,289,0.349049558821164
6,120,289,0.646318996381876
6,121,289,0.704362114395174
6,122,289,0.372819490750803
6,123,289,0.857403437953149
6,124,289,0.34104530868228
6,125,289,0.660925106546394
6,126,289,0.814421203942658
7,127,289,0.586882718811548
7,128,289,0.757891177394904
7,129,289,0.266095622348523
7,130,289,0.679708549310675
7,131,289,0.711539266199853
7,132,289,0.660706595320583
7,133,289,0.303648990551586
7,134,289,0.631930394895937
7,135,289,0.614353100661419
7,136,289,0.681336762005041
7,137,289,0.611752869828648
7,138,289,0.663325095286338
7,139,289,0.686176835952566
7,140,289,0.755784691330234
7,141,289,0.667078730615803
7,142,289,0.772525208085975
7,143,289,0.811197782528227
7,144,289,0.291087579995754
7,145,289,0.347991456998271
7,146,289,0.665407698457668
7,147,289,0.782702819106754
7,148,289,0.726979501279626
8,149,289,0.671956681796807
8,150,289,0.279320756014196
8,151,289,0.65546444279443
8,152,289,0.174012084118144
8,153,289,0.740731961962214
8,154,289,0.297555448811599
8,155,289,0.690250803872638
8,156,289,0.309288698994424
8,157,289,0.784200530347728
8,158,289,0.286702898727721
8,159,289,0.712179256664149
8,160,289,0.648001207850399
8,161,289,0.231417732984338
8,162,289,0.787865274229193
8,163,289,0.770850735540894
8,164,289,0.686513501296946
8,165,289,0.793307779900953
8,166,289,0.734134040993389
8,167,289,0.23507024145915
8,168,289,0.603009642383906
8,169,289,0.229410114462637
8,170,289,0.828125591524609
9,171,289,0.888856483317087
9,172,289,0.830890344188796
9,173,289,0.842844751692518
9,174,289,0.906797720933606
9,175,289,0.154692199531788
9,176,289,0.867502036922781
9,177,289,0.909163423097733
10,178,289,0.309630130888588
10,179,289,0.319949579332461
10,180,289,0.686165017950281
11,181,289,0.645203032140745
11,182,289,0.18829834595584
11,183,289,0.312014411519994
11,184,289,0.667248209443609
11,185,289,0.693341073030866
11,186,289,0.741774052795041
11,187,289,0.35723312119591
11,188,289,0.297169585812572
11,189,289,0.758032032796937
11,190,289,0.701601630248132
11,191,289,0.750556011539859
11,192,289,0.331414311858883
11,193,289,0.656849398062265
11,194,289,0.596536521067964
11,195,289,0.78116604252971
11,196,289,0.787780976336838
11,197,289,0.360592146256068
11,198,289,0.693362244617974
11,199,289,0.721323015336139
11,200,289,0.803636106901434
11,201,289,0.833038320000748
12,202,289,0.62356586756377
12,203,289,0.53302608569743
12,204,289,0.558271615270955
12,205,289,0.633746938643877
12,206,289,0.598135737396212
12,207,289,0.589008001658317
12,208,289,0.558349519407435
12,209,289,0.524095201032972
12,210,289,0.64434849533264
12,211,289,0.379189949810895
13,212,289,0.747531887953298
13,213,289,0.775828515554257
13,214,289,0.73175351048918
13,215,289,0.682205003893819
13,216,289,0.689932246949295
13,217,289,0.676825212827907
13,218,289,0.795128264163729
13,219,289,0.635098563434018
13,220,289,0.690405398423193
13,221,289,0.743977476348112
13,222,289,0.762165176235197
13,223,289,0.242771801178606
13,224,289,0.679001711256451
13,225,289,0.807003744184368
13,226,289,0.680103633007713
13,227,289,0.670453038213878
13,228,289,0.655085416168355
13,229,289,0.637017598873695
14,230,289,0.365344491896199
14,231,289,0.618027427758387
15,232,289,0.303405713488783
15,233,289,0.788135408374454
15,234,289,0.808659782690561
15,235,289,0.664496615172213
15,236,289,0.681988778935344
15,237,289,0.314114914290805
15,238,289,0.73343404666041
15,239,289,0.782262276902605
15,240,289,0.664258286760307
15,241,289,0.801130881633891
15,242,289,0.6971658802188
15,243,289,0.786438705026329
15,244,289,0.702268341151698
15,245,289,0.772321463632915
15,246,289,0.825842764791178
15,247,289,0.363379482577419
15,248,289,0.245304850437897
15,249,289,0.859879236072544
16,250,289,0.343138163381357
16,251,289,0.778411258815782
16,252,289,0.784629526219025
16,253,289,0.817146792800487
16,254,289,0.604552209102934
16,255,289,0.715933538690529
16,256,289,0.63195701748887
16,257,289,0.345145736574293
16,258,289,0.837698775793516
16,259,289,0.690008928600034
16,260,289,0.807982881472104
16,261,289,0.311907796565161
16,262,289,0.671229320019064
16,263,289,0.809498633595479
16,264,289,0.811448111020878
16,265,289,0.717789196613033
16,266,289,0.854702220746926
16,267,289,0.609776616524081
16,268,289,0.79954705331714
16,269,289,0.37375062852321
16,270,289,0.243745640072995
16,271,289,0.685515921028056
17,272,289,0.824896838562122
17,273,289,0.704643514485117
17,274,289,0.762551645058746
17,275,289,0.648082458609371
17,276,289,0.871212813441658
17,277,289,0.652935186220251
17,278,289,0.677189187041698
17,279,289,0.660626668208552
17,280,289,0.322315531690174
17,281,289,0.68199365878707
17,282,289,0.731627711265604
17,283,289,0.789141448994955
17,284,289,0.757768720729208
17,285,289,0.28399169535243
17,286,289,0.68990121015973
17,287,289,0.584618333652597
17,288,289,0.326487579615674
17,289,289,0.640982208357176
17,290,289,0.32632285782589
17,291,289,0.583262479614312
18,292,289,0.823850846621473
18,293,289,0.748685204763366
18,294,289,0.658815569561118
18,295,289,0.302823145323917
18,296,289,0.801959877803058
18,297,289,0.340870214912226
18,298,289,0.730445855784655
18,299,289,0.811178492715721
18,300,289,0.836045582261219
18,301,289,0.852262521240371
18,302,289,0.84679007988747
18,303,289,0.853308679982065
18,304,289,0.79285877648034
18,305,289,0.760725458398761
18,306,289,0.358940710034394
19,307,289,0.820793480128785
19,308,289,0.915055460441417
19,309,289,0.805672374295715
19,310,289,0.776173338106215
19,311,289,0.732455057406955
19,312,289,0.887862552113746
19,313,289,0.896473628299251
19,314,289,0.712743890134279
19,315,289,0.183389025462147
19,316,289,0.878457219510676
19,317,289,0.726705290590093
19,318,289,0.884585154263715
19,319,289,0.883044888083956
19,320,289,0.276514933846962
20,321,289,0.335337536881047
20,322,289,0.741838683571296
20,323,289,0.801544782989318
20,324,289,0.159326980542008
20,325,289,0.661860928101526
20,326,289,0.747271862082563
20,327,289,0.646209288989332
20,328,289,0.743796349392925
20,329,289,0.664091450074492
20,330,289,0.197394822008154
20,331,289,0.773075790756413
20,332,289,0.67315304226959
20,333,289,0.280564009446861
20,334,289,0.832648040821114
20,335,289,0.649002028938229
20,336,289,0.682492326515239
20,337,289,0.678464710699522
21,338,289,0.814141438777785
21,339,289,0.768181814394274
21,340,289,0.82933723690731
21,341,289,0.819292602526769
21,342,289,0.731710859699951
21,343,289,0.849020359298809
21,344,289,0.14715706446751
21,345,289,0.614228099125896
21,346,289,0.819134287489603
21,347,289,0.364168850378503
21,348,289,0.831837291488113
21,349,289,0.427540827461486
21,350,289,0.72285138048364
21,351,289,0.774544148746149
21,352,289,0.305743546458803
21,353,289,0.666959592052351
21,354,289,0.175617261409173
21,355,289,0.752382390109175
21,356,289,0.782239741728353
21,357,289,0.712415665658806
21,358,289,0.38667097548658
21,359,289,0.770122518118746
21,360,289,0.307501492488175
21,361,289,0.136394787548435
22,362,289,0.832387128377088
22,363,289,0.882739668831264
22,364,289,0.855813544714286
22,365,289,0.842793199376251
22,366,289,0.135062846748576
22,367,289,0.793905275074222
22,368,289,0.815350387397142
22,369,289,0.808046610637353
22,370,289,0.107781506956096
22,371,289,0.842103429464186
22,372,289,0.224403373743781
22,373,289,0.325704724897786
