"Cluster.ID","Ind.ID","BATCH","IPS"
1,1,253,0.899641781680955
1,2,253,0.809298697764381
1,3,253,0.867924272054475
1,4,253,0.826793172819609
1,5,253,0.855374712418668
1,6,253,0.834736895568608
1,7,253,0.771296037725201
1,8,253,0.888989783521165
1,9,253,0.706005913233927
1,10,253,0.85356651298322
1,11,253,0.797698432382847
1,12,253,0.87587538732809
1,13,253,0.771660279425317
1,14,253,0.877311811512085
2,15,253,0.562856292770077
2,16,253,0.789569447417
2,17,253,0.471737418777104
2,18,253,0.634286771834807
2,19,253,0.709454083596985
2,20,253,0.723546632940661
2,21,253,0.619646354438532
2,22,253,0.697013470365291
2,23,253,0.349111582349004
2,24,253,0.725559270732785
2,25,253,0.620068979984533
2,26,253,0.617670656564358
2,27,253,0.662726708349973
2,28,253,0.325658236725251
2,29,253,0.613687449707395
2,30,253,0.696175603978299
2,31,253,0.750409138306337
2,32,253,0.628843879656995
2,33,253,0.637807053554054
2,34,253,0.382752080693566
2,35,253,0.800256984682054
2,36,253,0.619855718536688
3,37,253,0.547210740199736
3,38,253,0.562218866611299
3,39,253,0.38872977092509
3,40,253,0.633103476489607
3,41,253,0.643633660043208
3,42,253,0.345237639978072
3,43,253,0.63094709452837
3,44,253,0.675671313838318
3,45,253,0.664558192497074
3,46,253,0.326143178055583
3,47,253,0.236767865975456
3,48,253,0.639572352502314
3,49,253,0.238189263672794
3,50,253,0.56995673472983
3,51,253,0.707803394380927
3,52,253,0.389210491894038
3,53,253,0.652273585034354
3,54,253,0.220371619827072
3,55,253,0.725088194092273
3,56,253,0.695996601642823
3,57,253,0.717272896846174
3,58,253,0.672895671751872
4,59,253,0.600439584654044
4,60,253,0.810180243465043
4,61,253,0.269398349333542
4,62,253,0.735044309212295
4,63,253,0.609158033396802
4,64,253,0.261891753028458
4,65,253,0.365570296746009
4,66,253,0.68616181165054
4,67,253,0.686315559764103
4,68,253,0.546568162177624
4,69,253,0.715204178514022
4,70,253,0.376838939904074
4,71,253,0.646940711946175
4,72,253,0.392128755044462
4,73,253,0.643154794804662
4,74,253,0.36024117569413
4,75,253,0.325407445015037
4,76,253,0.352113243132887
4,77,253,0.653963003718352
4,78,253,0.566682800613526
4,79,253,0.351082424269822
4,80,253,0.55526282326804
4,81,253,0.677136002463954
4,82,253,0.695251858140798
5,83,253,0.860977982523314
5,84,253,0.906589240999038
5,85,253,0.132055282324466
5,86,253,0.881575410798561
5,87,253,0.191114643471938
5,88,253,0.87955020672981
5,89,253,0.24234554187109
5,90,253,0.878303057242182
5,91,253,0.771384770235787
5,92,253,0.869825075399738
5,93,253,0.775570271997401
5,94,253,0.864563966649563
5,95,253,0.913397113572508
5,96,253,0.801258172764252
5,97,253,0.778037356871938
5,98,253,0.197307435032756
5,99,253,0.897462157177395
5,100,253,0.902910206547112
5,101,253,0.852376266387208
5,102,253,0.900987678287836
5,103,253,0.863831553715074
5,104,253,0.864170712047219
5,105,253,0.847426850221779
5,106,253,0.795821633629187
6,107,253,0.608202973817375
6,108,253,0.643455838176809
6,109,253,0.787033190980725
6,110,253,0.390412260972963
6,111,253,0.390319875450873
6,112,253,0.630587446582576
6,113,253,0.661439965398122
6,114,253,0.715317995790992
6,115,253,0.572134986782935
6,116,253,0.746624953827409
6,117,253,0.766970969714317
6,118,253,0.661340309935792
6,119,253,0.411490496455797
6,120,253,0.603483136372572
6,121,253,0.673034367317698
6,122,253,0.433074330237344
6,123,253,0.856839812828066
6,124,253,0.475989466525906
6,125,253,0.586252308863108
6,126,253,0.722509451996208
7,127,253,0.571691452592586
7,128,253,0.751852533065251
7,129,253,0.24116075520855
7,130,253,0.713415262941901
7,131,253,0.731614894009364
7,132,253,0.66101648384651
7,133,253,0.342828881145951
7,134,253,0.596325154909762
7,135,253,0.653873073520257
7,136,253,0.711997255654172
7,137,253,0.606407829926016
7,138,253,0.628533567326373
7,139,253,0.703122238686699
7,140,253,0.818497151229737
7,141,253,0.670922406191867
7,142,253,0.780809262418818
7,143,253,0.838902943613912
7,144,253,0.287129039813144
7,145,253,0.361416615874713
7,146,253,0.685026895953045
7,147,253,0.799621397338143
7,148,253,0.78814296755604
8,149,253,0.686207936110539
8,150,253,0.320645739786029
8,151,253,0.623541541923382
8,152,253,0.158438680898452
8,153,253,0.74240338833164
8,154,253,0.336600901736016
8,155,253,0.631607812185629
8,156,253,0.238703307540476
8,157,253,0.695777020125907
8,158,253,0.311654030508781
8,159,253,0.731629170728302
8,160,253,0.631751491258654
8,161,253,0.277904691215118
8,162,253,0.731850712520982
8,163,253,0.697799954852447
8,164,253,0.663643787494933
8,165,253,0.726355082801633
8,166,253,0.684093620147512
8,167,253,0.242984848491247
8,168,253,0.636478853721166
8,169,253,0.281690128448526
8,170,253,0.735129322255271
9,171,253,0.899420919813774
9,172,253,0.846493431110162
9,173,253,0.861424142804276
9,174,253,0.918434262377462
9,175,253,0.118932812930968
9,176,253,0.888311707569269
9,177,253,0.914945439001794
10,178,253,0.386217264248298
10,179,253,0.370622584606967
10,180,253,0.631041464649829
11,181,253,0.607750113077387
11,182,253,0.241322396186791
11,183,253,0.368380390832551
11,184,253,0.646447528056666
11,185,253,0.697200227489783
11,186,253,0.679524152792014
11,187,253,0.434325700761722
11,188,253,0.300694335191614
11,189,253,0.733750956870525
11,190,253,0.740003403848123
11,191,253,0.726509647590071
11,192,253,0.406435539419753
11,193,253,0.637226417426557
11,194,253,0.602633474452465
11,195,253,0.776634471644531
11,196,253,0.704495428267628
11,197,253,0.389515770631088
11,198,253,0.668836141924598
11,199,253,0.719448353491395
11,200,253,0.746399259621872
11,201,253,0.805990202640906
12,202,253,0.675051772904821
12,203,253,0.590287109769951
12,204,253,0.64700398816093
12,205,253,0.664894769949089
12,206,253,0.66356028887465
12,207,253,0.585937772528886
12,208,253,0.558684579215404
12,209,253,0.57230517555125
12,210,253,0.684631514488045
12,211,253,0.28229621960817
13,212,253,0.652391328830003
13,213,253,0.690097775921797
13,214,253,0.666217273070894
13,215,253,0.731870939827205
13,216,253,0.631000191497152
13,217,253,0.666006221378003
13,218,253,0.75394278990442
13,219,253,0.598930398846333
13,220,253,0.651001655801366
13,221,253,0.640983592464386
13,222,253,0.766712901970887
13,223,253,0.244489005895814
13,224,253,0.720170983973184
13,225,253,0.746832504991531
13,226,253,0.732272041934837
13,227,253,0.664382950255553
13,228,253,0.627108150082713
13,229,253,0.657218178824762
14,230,253,0.407737273655591
14,231,253,0.597647570771208
15,232,253,0.373403529604327
15,233,253,0.683244287828857
15,234,253,0.820750879985234
15,235,253,0.631333137893353
