"Cluster.ID","Ind.ID","BATCH","CPS"
1,1,365,0.901701575317135
1,2,365,0.905201681949692
1,3,365,0.89498479498015
1,4,365,0.89011857306697
1,5,365,0.910383466579821
1,6,365,0.907395895427898
1,7,365,0.880787824768873
1,8,365,0.934422864332886
1,9,365,0.84872134855364
1,10,365,0.89518038980531
1,11,365,0.886941713158215
1,12,365,0.927405215797918
1,13,365,0.876996587553106
1,14,365,0.90922404834763
2,15,365,0.609752176222131
2,16,365,0.802382749612269
2,17,365,0.43013459949927
2,18,365,0.745735302314332
2,19,365,0.780871903906137
2,20,365,0.775970701307777
2,21,365,0.69202562007146
2,22,365,0.754610848163326
2,23,365,0.224383198546277
2,24,365,0.786116533738579
2,25,365,0.694808651089355
2,26,365,0.683952285728544
2,27,365,0.746604224528274
2,28,365,0.241211546524865
2,29,365,0.733401759059771
2,30,365,0.77566303762836
2,31,365,0.790410134170126
2,32,365,0.691241514765932
2,33,365,0.731394446590419
2,34,365,0.256767559326192
2,35,365,0.815275614630687
2,36,365,0.724612590007688
3,37,365,0.648414613709293
3,38,365,0.624865561345164
3,39,365,0.357205768840397
3,40,365,0.701873873934309
3,41,365,0.635019497099104
3,42,365,0.317643136823267
3,43,365,0.607860467881906
3,44,365,0.665746630622981
3,45,365,0.698558658049475
3,46,365,0.365832958716341
3,47,365,0.244274590509721
3,48,365,0.642517878144694
3,49,365,0.297415344632216
3,50,365,0.682717207229501
3,51,365,0.738415912857299
3,52,365,0.33758801347972
3,53,365,0.616559416380757
3,54,365,0.292783523135106
3,55,365,0.661038718408338
3,56,365,0.662028888726443
3,57,365,0.73327277677214
3,58,365,0.70171560978126
4,59,365,0.64321634050433
4,60,365,0.752973335559878
4,61,365,0.273642739044043
4,62,365,0.708493776621613
4,63,365,0.598655909468975
4,64,365,0.251752158519139
4,65,365,0.340989217463058
4,66,365,0.684702613902383
4,67,365,0.702928018310006
4,68,365,0.583514643715952
4,69,365,0.644181286465706
4,70,365,0.344012187369267
4,71,365,0.661061427849531
4,72,365,0.344815022823639
4,73,365,0.590508756140555
4,74,365,0.364880509657301
4,75,365,0.345443012716123
4,76,365,0.357579111248768
4,77,365,0.635384461109892
4,78,365,0.632357578325642
4,79,365,0.370333674499952
4,80,365,0.548295666179652
4,81,365,0.665766790447282
4,82,365,0.685285030016747
5,83,365,0.826759124567048
5,84,365,0.899701410435002
5,85,365,0.121651519704985
5,86,365,0.84961808056896
5,87,365,0.172171118375697
5,88,365,0.865763027915197
5,89,365,0.208054111641446
5,90,365,0.860498100493327
5,91,365,0.761426746790319
5,92,365,0.833429003882318
5,93,365,0.757922231207416
5,94,365,0.828820541270759
5,95,365,0.904456384880205
5,96,365,0.803587039600962
5,97,365,0.783054711622436
5,98,365,0.177571260540688
5,99,365,0.886203794273022
5,100,365,0.883322181318506
5,101,365,0.822677667093929
5,102,365,0.899367406777751
5,103,365,0.84995699222415
5,104,365,0.831081818971877
5,105,365,0.824588169248273
5,106,365,0.798764420097017
6,107,365,0.61604410758186
6,108,365,0.599192753078153
6,109,365,0.794667907053083
6,110,365,0.400087457741994
6,111,365,0.34252735352419
6,112,365,0.616561218879745
6,113,365,0.627230126636726
6,114,365,0.733724013748241
6,115,365,0.60504983043482
6,116,365,0.698801610902943
6,117,365,0.76661810712744
6,118,365,0.659264927815928
6,119,365,0.34564625766065
6,120,365,0.593354860243372
6,121,365,0.70334457179768
6,122,365,0.311881498440199
6,123,365,0.777756085594362
6,124,365,0.377218378716641
6,125,365,0.620853159748726
6,126,365,0.797010221788736
7,127,365,0.613826533904111
7,128,365,0.74940860858264
7,129,365,0.214155487225355
7,130,365,0.705801255067625
7,131,365,0.73326449977283
7,132,365,0.682074661647103
7,133,365,0.294045808337996
7,134,365,0.603805153152613
7,135,365,0.655491416518431
7,136,365,0.725710216867853
7,137,365,0.649013411514424
7,138,365,0.682278533690716
7,139,365,0.657103061434085
7,140,365,0.869812783513922
7,141,365,0.681358402754421
7,142,365,0.807782419609174
7,143,365,0.876012060797258
7,144,365,0.232154198246722
7,145,365,0.289438290188423
7,146,365,0.725882191300397
7,147,365,0.835426778811727
7,148,365,0.772244992353023
8,149,365,0.681476033650357
8,150,365,0.286625303195085
8,151,365,0.615955531541425
8,152,365,0.220374896021641
8,153,365,0.695508964774112
8,154,365,0.401457467154452
8,155,365,0.626950939150817
8,156,365,0.3386831331737
8,157,365,0.684114006175082
8,158,365,0.316527364261865
8,159,365,0.705156489133199
8,160,365,0.587844527563427
8,161,365,0.300291583364048
8,162,365,0.719810014502293
8,163,365,0.690898114457001
8,164,365,0.603785315423326
8,165,365,0.705612851300084
8,166,365,0.574934099440627
8,167,365,0.266524547456932
