"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
25,0,1,1,4.4618088025193,4.07494284706343,0.442230341249325,0.0585090093742796,1,1
25,0,1,2,4.39963614698592,4.10949528062738,0.347701733663067,0.0695379514334881,1,1
25,0,1,3,3.96528349436601,3.99432192098486,0.105943164628932,0.0588940752875464,1,1
25,0,1,4,3.5588046642811,3.99153520352567,0.221073441146746,0.066126322097571,0,1
25,0,1,5,2.64358085536595,4.01501980911794,0.874057250223203,0.0593808726870156,1,1
25,0,1,6,4.03348492946416,3.98865027503072,0.244274966577808,0.0703188371865507,1,1
25,0,2,1,3.48132722227828,4.07618072336268,0.509226765755887,0.0758891583930099,1,1
25,0,2,2,4.86731640093392,4.05418242432247,0.859596407650626,0.086189413506355,1,1
25,0,2,3,4.52045031983651,4.02221440815486,0.472684320354227,0.0899265308940143,1,1
25,0,2,4,4.01510219721904,4.10917302955418,0.129113668629194,0.082973271410435,1,1
25,0,2,5,5.42529128434526,4.00895891306164,0.83459147799263,0.0902024219243908,1,1
25,0,2,6,4.9397039075543,4.15526836950676,0.551492659414266,0.0812364884329549,1,1
25,0,3,1,4.76910969062821,4.09636402867029,0.516813991583214,0.0754027238904721,1,1
25,0,3,2,4.10918795789834,4.02935247356744,0.116768779134089,0.0676382040863733,1,1
25,0,3,3,4.0972826443696,4.09552363120768,0.12279322873926,0.0614009844695686,1,1
25,0,3,4,4.09031247760967,4.06176405307572,0.13431468029665,0.0597972536554197,1,1
25,0,3,5,3.84375198434489,4.29632327561975,0.371106912946218,0.140327083877234,1,0
25,0,3,6,4.20613551626247,4.10105786651459,0.133176551011158,0.0573651239915401,1,1
25,0,4,1,4.59905231790523,3.92398869993999,0.178991773785567,0.0658722629723421,0,1
25,0,4,2,5.02058655200712,3.87745322522071,0.363277768330156,0.0807955586737402,0,1
25,0,4,3,4.61811083805039,4.0095014340573,0.219342738009626,0.0870776157029967,0,1
25,0,4,4,6.13392535398705,3.9601493918165,1.65073454104811,0.0684471256917889,1,1
25,0,4,5,7.67092386841487,4.00307391461105,2.62422187860034,0.0904598033263509,1,1
25,0,4,6,3.07494102169697,3.90304145125005,1.73778007779365,0.0824605719533276,1,1
25,0,5,1,4.31363598980328,4.07121803556415,0.170659687122686,0.0483962077017473,1,1
25,0,5,2,3.89834812993468,4.08854791638491,0.232546537481259,0.0469479522854456,1,1
25,0,5,3,3.55850863782922,4.10431139304517,0.281383423639316,0.0494415804168917,1,0
25,0,5,4,3.98006646121343,4.1661226461905,0.202386503261385,0.0775391061857072,1,0
25,0,5,5,3.73517583878378,4.06825429739714,0.31293071612029,0.0767399156924545,1,1
25,0,5,6,4.61918590991216,4.12965668292979,0.364815864695355,0.0496210706940969,1,0
25,0,6,1,4.09944493659407,3.90496440670455,0.226120538616051,0.0554884747265128,1,1
25,0,6,2,3.70212923526916,3.89201448665583,0.130745709596256,0.0569904613243319,0,1
25,0,6,3,3.20188637298509,3.87865789903815,1.1817730493921,0.0692028872285622,1,1
25,0,6,4,4.17721303808218,3.91723024970475,0.260239358336137,0.0536274060500615,1,1
25,0,6,5,4.21511759806919,3.91236447825239,0.484172375868683,0.0550237621695754,1,1
25,0,6,6,3.73386307606679,3.88508435503307,0.223958633762444,0.0463899836577192,1,0
25,0,7,1,4.26987863216309,4.02946812817349,0.261492815052852,0.0756391546421565,1,1
25,0,7,2,4.21559394891763,4.14522454901764,0.188282643808593,0.0572412417912569,1,0
25,0,7,3,4.24180775281286,4.1200266699775,0.116398553617555,0.0576789711754998,0,0
25,0,7,4,4.15397634838516,4.10347439323867,0.0962555860674475,0.05714461793888,1,1
25,0,7,5,4.86693057449194,4.10707900498067,0.662651857933158,0.0592833713402,1,1
25,0,7,6,4.15568326059336,4.20250265320793,0.23770886571801,0.0752225269508594,1,0
25,0,8,1,3.7587925247614,4.06612479319532,0.199700033933541,0.0487154226331296,1,1
25,0,8,2,4.12767866511552,4.11715036419856,0.165929436401692,0.0594271324998007,1,0
25,0,8,3,4.02072999786071,3.97190957815249,0.186510668389903,0.051720905472171,1,1
25,0,8,4,4.38455080655125,3.96165692032492,0.204930902051544,0.0798688098925852,1,1
25,0,8,5,3.93837323862524,4.03175571800366,0.242843524559552,0.0558111252447501,1,1
25,0,8,6,4.18889539617079,4.01969231009681,0.174734013350106,0.0576766553524879,1,1
25,0,9,1,3.9812995133215,4.03317297398227,0.180546776500517,0.0512839192341298,1,1
25,0,9,2,3.9505720977418,4.00609764341067,0.0970448579344798,0.0481696196432032,1,1
25,0,9,3,4.18042449359085,4.01077746692754,0.110745702228816,0.0541782326247827,1,1
25,0,9,4,3.83268683372486,3.99378084205392,0.106998234843042,0.0504936674555251,1,1
25,0,9,5,3.79996911425235,3.94930216897884,0.118713068054946,0.0587876373172357,1,1
25,0,9,6,4.23831772452402,4.01132156428601,0.292480380059003,0.0535940011274606,1,1
25,0,10,1,4.04211724028657,4.115100175457,0.132140691974846,0.0705986616029521,1,1
25,0,10,2,4.21939870536993,3.99164566370959,0.219949208265756,0.0762060359233646,1,1
25,0,10,3,4.09510155557349,4.10160238211188,0.109008639547059,0.0615878213288455,1,1
25,0,10,4,4.03923341399318,4.11395096033887,0.116680794528845,0.064514164596414,1,1
25,0,10,5,3.65019094263332,4.08288499570895,0.267288247036988,0.0754409671085996,1,1
25,0,10,6,4.18414235995326,4.08257786755124,0.128558632982474,0.061111727456303,1,1
25,0,11,1,3.86585894559564,4.12386257656024,0.128985618086564,0.0500104269896979,1,0
25,0,11,2,3.93300115642185,4.06639332377915,0.23951508929495,0.0413852820771574,1,1
25,0,11,3,3.6723027121055,4.10992333114488,0.262101092153772,0.0611123799589389,1,1
25,0,11,4,4.24459917710817,4.03018727342261,0.273060305805701,0.0522535081776789,1,1
25,0,11,5,4.06833970730927,4.08208253228341,0.144708535851192,0.0541175360441148,1,1
25,0,11,6,4.19144659652363,4.07468452479791,0.251179373703364,0.0519688907502912,1,1
