"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
100,1.5,1,1,4.09269863535148,4.06932768275662,0.215897719740555,0.0647753267578365,1,1
100,1.5,1,2,4.05339813005333,4.03037524474741,0.118083840796,0.0630289898174303,1,1
100,1.5,1,3,4.071206771113,4.06714222614592,0.17900630705584,0.0671996787438747,1,1
100,1.5,1,4,4.27726825161482,4.03196237821979,0.249893652598777,0.0617277116729094,1,1
100,1.5,1,5,3.90470344486013,4.02299642558599,0.143417168437495,0.0662370886062097,1,1
100,1.5,1,6,3.65976182942356,4.04197695980023,0.160013964805413,0.0667014835675738,0,1
100,1.5,2,1,4.09243485245839,3.98372029156502,0.125075683701476,0.0617173406564091,1,1
100,1.5,2,2,4.40283223093652,4.009828864513,0.150636907170317,0.0654642938541813,0,1
100,1.5,2,3,4.20062649591691,3.98165120202469,0.146665621763861,0.0640210975087065,1,1
100,1.5,2,4,4.05514446533987,3.99942796762981,0.167746686328027,0.0644654772368672,1,1
100,1.5,2,5,4.07890360881184,4.00453975243914,0.169402887637049,0.063416956646635,1,1
100,1.5,2,6,4.06505647718297,3.9528672614829,0.170502778777797,0.0652060118368607,1,1
100,1.5,3,1,4.23512506325797,4.07988260226702,0.182926119461421,0.056375716189606,1,1
100,1.5,3,2,3.92694488444276,4.08442451594577,0.116377739923044,0.0565862554461337,1,1
100,1.5,3,3,4.18620287933095,4.02948982761133,0.133075450765248,0.056909580716472,1,1
100,1.5,3,4,4.04232731134779,4.05553637961025,0.111148906982944,0.0520338991788349,1,1
100,1.5,3,5,4.10372621052563,4.0501012330593,0.115245742075495,0.0572514714324707,1,1
100,1.5,3,6,3.99104282350596,4.04733080700237,0.114750212746242,0.0510216702456544,1,1
100,1.5,4,1,4.08654623165965,4.00807381715482,0.103404743859153,0.0653970319252346,1,1
100,1.5,4,2,3.98649290310453,3.953000067504,0.128210816216488,0.0616490444332775,1,1
100,1.5,4,3,3.76461136166998,3.93577950073289,0.295635120389611,0.0541489428016765,1,1
100,1.5,4,4,4.24105708759228,3.91611957575043,0.140534769807485,0.0555900378821441,1,1
100,1.5,4,5,4.18135107208384,3.99961330389103,0.161106425039468,0.0675011550764431,1,1
100,1.5,4,6,4.15520240689158,3.97530739348286,0.139321404707119,0.057301046809495,1,1
100,1.5,5,1,3.99048534738959,4.01793530953656,0.13740557209702,0.0738322813930074,1,1
100,1.5,5,2,3.87781355696674,4.02326481412106,0.128451653856523,0.067975516622992,1,1
100,1.5,5,3,3.96482428860579,3.99398539414651,0.113166554295564,0.0690315999859189,1,1
100,1.5,5,4,3.79506009403547,4.00838506896791,0.14940654094028,0.0747189572619607,1,1
100,1.5,5,5,3.77048362035098,4.03528868668189,0.234875588136228,0.0736229705940505,1,1
100,1.5,5,6,3.97578512764134,4.03429992214739,0.171393986173358,0.0726088227175364,1,1
