"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
100,0,1,1,4.14300868270699,4.02110313440851,0.116555491986808,0.0621263164374225,1,1
100,0,1,2,4.0342207336079,4.04393873658021,0.123317090641663,0.0658048967884979,1,1
100,0,1,3,3.99288005787054,4.00939236223264,0.0936349489019594,0.0686429723288107,1,1
100,0,1,4,4.16176716379737,4.00325952201904,0.14077393517037,0.059566722637123,1,1
100,0,1,5,4.01316906730872,4.01985269212703,0.114177694600394,0.0640019047859513,1,1
100,0,1,6,4.0781057377805,4.0400291435042,0.127681615734337,0.0639988273224269,1,1
100,0,2,1,4.08765715028001,4.0333067207503,0.106006098236196,0.0605715744690368,1,1
100,0,2,2,4.0755954386783,4.07392971028411,0.102921870162196,0.0640986830980616,1,1
100,0,2,3,4.00295110943318,4.01196937457766,0.100834784629538,0.0642021453738553,1,1
100,0,2,4,4.03118435871842,4.03085181931672,0.104458932054438,0.0636762671966373,1,1
100,0,2,5,4.13048414222014,4.05336890008995,0.104133172607555,0.0616777198548453,1,1
100,0,2,6,4.15216473282099,4.05447746928215,0.100963533533531,0.0588526174021294,1,1
100,0,3,1,3.72728654360548,3.9620096301227,0.119221544923173,0.0589125268025133,0,1
100,0,3,2,3.72036704121697,4.00087732855745,0.120075420139215,0.0575553767857619,0,1
100,0,3,3,3.75734199732166,3.96546028183625,0.114348268495123,0.0563287930727891,0,1
100,0,3,4,3.82638058772161,3.97028677409631,0.101960145451061,0.0586843647401523,1,1
100,0,3,5,3.95171419043835,4.02266464892787,0.109975157819955,0.0548715721201796,1,1
100,0,3,6,3.86945484810308,3.98003787620736,0.124668268937527,0.0610266172728426,1,1
100,0,4,1,4.079591722355,4.01058514893833,0.0989729017018081,0.0636638744362371,1,1
100,0,4,2,4.06061658502023,3.99621420550874,0.106497893130183,0.0615348775706627,1,1
100,0,4,3,4.07315836000229,4.00309881131603,0.102761552790457,0.0608541461664122,1,1
100,0,4,4,4.08879783286286,3.96769441004384,0.08110208421753,0.0575454094196074,1,1
100,0,4,5,4.08392731399531,3.98848626128699,0.0917583819212815,0.0585783421762602,1,1
100,0,4,6,4.07360519107279,3.96947027762312,0.0983610138304414,0.0595053309191914,1,1
100,0,5,1,3.93357677034762,3.95296355538541,0.0887212454337443,0.0561084304211277,1,1
100,0,5,2,3.84860728066367,3.92242414925606,0.110561694373112,0.0566205348339625,1,1
100,0,5,3,3.77219721920104,3.91917418876658,0.118135976316521,0.0562368531719816,1,1
100,0,5,4,3.83797040215118,3.88581790555839,0.104531388252582,0.055323286018555,1,0
100,0,5,5,3.91111937049255,3.89968975889204,0.110873714815312,0.0635083684865582,1,1
100,0,5,6,3.81360438313554,3.93799860381669,0.113855168430005,0.0588992304500755,1,1
100,0,6,1,4.22967449602526,4.13615925262375,0.107768443475245,0.0662112637912133,0,0
100,0,6,2,4.26122408570594,4.11247605039936,0.115122170101354,0.0636971706644026,0,1
100,0,6,3,4.34719842416562,4.14891778579557,0.124484289823189,0.0725843199070544,0,0
100,0,6,4,4.36214679745622,4.11848500257403,0.117878551230873,0.0660597736182928,0,1
100,0,6,5,4.22756189578378,4.11660466193787,0.125922972496419,0.0679889651729496,1,1
100,0,6,6,4.12441907162875,4.13536470603776,0.120781121537397,0.0647973772690015,1,0
100,0,7,1,4.06873343589884,3.95639898443786,0.126447883553308,0.0632755506843682,1,1
100,0,7,2,3.90259430347401,3.97837661278668,0.116740864861568,0.0625968456710818,1,1
100,0,7,3,4.04791766381787,3.98021730969165,0.127868820068549,0.0624308447397568,1,1
100,0,7,4,4.02217212055085,3.98639640504203,0.129912478217849,0.0627462772250697,1,1
100,0,7,5,4.08009811913945,3.9194149280369,0.107860730066128,0.064822111836504,1,1
100,0,7,6,4.12792676655286,3.96419864457253,0.129372653748992,0.0623440569862161,1,1
100,0,8,1,4.14743760989129,4.03562609767463,0.110938120266494,0.0734877573172894,1,1
100,0,8,2,4.11424194670219,4.0411530772143,0.106663858758152,0.0694693035746056,1,1
100,0,8,3,4.24280517512995,4.06486996648502,0.113088981512699,0.0707114023945477,0,1
100,0,8,4,4.17080056841753,4.06916093239813,0.102393098982841,0.0720297204470251,1,1
100,0,8,5,4.05188397829635,4.04334793117228,0.091733356415432,0.0677842196467168,1,1
100,0,8,6,4.04322487023573,4.04064446270127,0.094271815798176,0.065020313623905,1,1
100,0,9,1,4.09238450923089,3.99830598597005,0.110374962234856,0.0621817824168676,1,1
100,0,9,2,4.08664029081587,4.02715347787625,0.115696838758199,0.0613190005976015,1,1
100,0,9,3,4.05801975631505,4.03206544511005,0.119108857935628,0.063426996950001,1,1
100,0,9,4,3.90267867838253,4.03708584555501,0.11660838420945,0.0636944719389227,1,1
100,0,9,5,4.01996592831155,4.0484337471902,0.125795750623718,0.0623355261400222,1,1
100,0,9,6,4.09170624179742,4.01303305863482,0.142687630980614,0.0630527851454185,1,1
100,0,10,1,3.82231550185026,3.99238211560702,0.131562350766253,0.0606827599965418,1,1
100,0,10,2,3.73734112212798,4.00050260623962,0.147404358322752,0.0586958987929752,1,1
100,0,10,3,3.89323740176971,4.02137461967703,0.118923079120345,0.0602066146599955,1,1
