"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
500,1.5,1,1,3.91805440375913,3.84659189896329,0.12861300246259,0.0753395689334402,1,0
500,1.5,1,2,4.13293671479824,3.92336214883615,0.126248915660274,0.0756626957823676,1,1
500,1.5,1,3,3.94013550111865,3.87328962893864,0.12645705850271,0.070830880594235,1,1
500,1.5,1,4,4.07350250110898,3.88658735071354,0.122861464640958,0.0766663447964239,1,1
500,1.5,1,5,4.03888840756729,3.85710080766106,0.118592203545683,0.0728608441913911,1,0
500,1.5,1,6,3.98829139451346,3.86115926229345,0.119701815393169,0.071822823944485,1,1
500,1.5,2,1,3.95323934109861,4.00893834210411,0.127149588992776,0.0790632812283515,1,1
500,1.5,2,2,3.92532624693911,4.04483748756713,0.123022607029313,0.0755074690983321,1,1
500,1.5,2,3,3.84453322492652,4.00988341223418,0.122538311355778,0.0815262815627442,1,1
500,1.5,2,4,3.94171283668546,4.0233309273919,0.125615475383891,0.0808458303715951,1,1
500,1.5,2,5,3.98982577369923,4.03576741521441,0.129936445595279,0.0809578032356011,1,1
500,1.5,2,6,3.84964967705971,4.05239559113098,0.132365311371009,0.0779040937004426,1,1
500,1.5,3,1,3.94914244094642,4.14732283963323,0.127323278179526,0.0767482448215181,1,1
500,1.5,3,2,3.86618099622084,4.15809746054141,0.135979663068948,0.0759613720147529,1,0
500,1.5,3,3,3.87597756239813,4.05524370828512,0.126028525900017,0.0691098235445969,1,1
500,1.5,3,4,3.95105253117206,4.08794139617198,0.136776229870698,0.0728789757656542,1,1
500,1.5,3,5,4.06027770239541,4.13456751970195,0.158014405338279,0.0729213867430744,1,1
500,1.5,3,6,3.99778531153219,4.10676232145516,0.124400027951186,0.0716066467680035,1,1
500,1.5,4,1,3.97739971333703,3.90788873464451,0.125631010052479,0.0691540822540964,1,1
500,1.5,4,2,3.97521224169848,3.91901893624689,0.111595617611968,0.0673118067225165,1,1
500,1.5,4,3,3.87154667044326,3.93521532886922,0.129592935435432,0.0682439582305532,1,1
500,1.5,4,4,3.94520103597177,3.88358215909037,0.121266281607999,0.0658409109229938,1,1
500,1.5,4,5,4.01737229149672,3.92983648936793,0.127219388652525,0.0698027362614301,1,1
500,1.5,4,6,4.03575629472134,3.92692789277134,0.124116499967352,0.0725446082611511,1,1
500,1.5,5,1,4.04088552449067,4.0347389485093,0.146694506552149,0.0780567859747432,1,1
500,1.5,5,2,3.93757237653521,4.0573434700276,0.128327879017705,0.073056079812391,1,1
500,1.5,5,3,4.03650535831799,4.06578938254003,0.130217781784104,0.0742101786049956,1,1
500,1.5,5,4,4.02055844861347,4.08085208089034,0.129064972855593,0.075973575839669,1,1
500,1.5,5,5,4.05303605436736,4.07263581759541,0.139333956267421,0.0778384970711494,1,1
500,1.5,5,6,3.92185670506506,4.08343840412848,0.124563875566513,0.0787787407584546,1,1
500,1.5,6,1,3.77259855087013,3.93491171238411,0.118049561752701,0.0709427909288954,1,1
500,1.5,6,2,3.79283281046232,4.01688618542618,0.125491730529531,0.0765714270719981,1,1
500,1.5,6,3,3.75844025419201,3.93689590552899,0.122276823154254,0.0708402264519036,0,1
500,1.5,6,4,3.75588708897894,3.91718178249085,0.120305778920712,0.0674784379818225,0,1
500,1.5,6,5,3.81590661543978,3.888814881112,0.11405448244418,0.0707529887879203,1,1
500,1.5,6,6,3.80876516207553,3.95744197128348,0.116801047195819,0.0776613374015945,1,1
500,1.5,7,1,3.91857048810394,3.99696568035371,0.117020203895472,0.0717020813684934,1,1
500,1.5,7,2,3.93874118084152,3.99673655439818,0.123684426366292,0.0722462148771154,1,1
500,1.5,7,3,3.94849025772407,4.01692770355304,0.125280291785874,0.0747265762996435,1,1
500,1.5,7,4,3.93048201354691,4.00871937757806,0.127790878113261,0.0781717077616173,1,1
500,1.5,7,5,3.9709161084752,4.05526236025865,0.124871690835157,0.0757721590259789,1,1
500,1.5,7,6,3.72403742382598,3.98806208007992,0.127530984203675,0.0717154217781705,0,1
500,1.5,8,1,3.93076593391784,3.94746781514689,0.135878194773263,0.0786087516320277,1,1
500,1.5,8,2,3.86107434347236,3.98841289231422,0.127955982172875,0.0754450391318283,1,1
500,1.5,8,3,3.74766926510837,3.94921098423023,0.137409693951512,0.079450043535914,1,1
500,1.5,8,4,3.8753613881799,4.08222285949764,0.133346058150982,0.0816367070703412,1,1
500,1.5,8,5,3.94641098324193,4.00933072038561,0.133223567418394,0.0806724147240387,1,1
500,1.5,8,6,3.81456586644089,4.00153787895877,0.142342105803388,0.0766775278692676,1,1
500,1.5,9,1,4.1505849541015,4.12944832577872,0.130919368943843,0.0759774659150472,1,1
500,1.5,9,2,4.05007608035304,4.13640920267238,0.136560331551742,0.080404177409982,1,1
500,1.5,9,3,4.10431371770204,4.09420712023575,0.125658837952292,0.0812688331348895,1,1
500,1.5,9,4,4.05845349060228,4.09992685106171,0.13000255221348,0.0827059789871373,1,1
500,1.5,9,5,4.22930232154504,4.11360047469049,0.125369287019871,0.0785021327398387,1,1
500,1.5,9,6,4.13603561495778,4.14571537073296,0.129061935412866,0.0826697998493154,1,1
500,1.5,10,1,4.14064684972229,4.03899265882031,0.130364029821893,0.0842141741238272,1,1
500,1.5,10,2,4.22569664574246,4.0861093114889,0.127300351808672,0.0755270777211888,1,1
500,1.5,10,3,4.18466165609079,4.09497559685882,0.128623703339042,0.0804220889393683,1,1
500,1.5,10,4,4.19774398637198,4.11035328254912,0.128548390476169,0.077619419473092,1,1
500,1.5,10,5,4.28039456531211,4.12113962882008,0.131756138676729,0.0742779902186919,0,1
500,1.5,10,6,4.12413546579266,4.03211495661883,0.121852570771389,0.0837078366087606,1,1
500,1.5,11,1,3.98530770971731,4.12298384641167,0.125158550001343,0.0803188055069243,1,1
