"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
50,1.5,1,1,3.97604691066589,4.03135369434739,0.502603906442213,0.0686486121657938,1,1
50,1.5,1,2,4.19773178219485,4.09747151680474,0.5566496463409,0.0562282163230352,1,1
50,1.5,1,3,4.53046683400078,4.08451835818552,0.441742819481892,0.0610443909291064,1,1
50,1.5,1,4,5.07755295037154,4.06326562586711,0.996882137821641,0.0656080389946102,1,1
50,1.5,1,5,4.47562607567278,4.07929084134312,0.831698253405932,0.0652302310144626,1,1
50,1.5,1,6,4.69530373122112,4.08490697832539,0.60971652230583,0.0668902716435642,1,1
50,1.5,2,1,4.34282255687437,4.0185389246292,0.6384171768961,0.0755233191406897,1,1
50,1.5,2,2,6.30091589757808,3.96236893274026,1.72519383621407,0.0772895058424368,1,1
50,1.5,2,3,5.00099187902992,3.97504175596375,0.884898411636004,0.0742157194052023,1,1
50,1.5,2,4,3.88993624616775,4.01772457959123,0.863977421158965,0.0724983125827825,1,1
50,1.5,2,5,4.18198060461918,4.00130853838969,0.719201102707351,0.0771185539284859,1,1
50,1.5,2,6,6.92899533194976,3.99805172270373,1.79437432415055,0.0724051754804661,1,1
50,1.5,3,1,3.84314271282081,4.12273029056873,0.943488554419823,0.0836779636928204,1,1
50,1.5,3,2,5.00568587856038,4.16418109347051,0.434671385527924,0.0903384046605788,0,1
50,1.5,3,3,4.78107171359989,4.11555087555361,0.508643701765557,0.075916602871952,1,1
50,1.5,3,4,5.34075913930202,4.12369836039391,0.470965089750747,0.0676133377218419,0,1
50,1.5,3,5,4.46322320458003,4.13648317078206,0.533530344997997,0.0871831279558605,1,1
50,1.5,3,6,4.70591074808968,4.13814760611192,0.699868985866843,0.0767439621309372,1,1
50,1.5,4,1,3.45552670989224,4.03867521276,1.20049573059721,0.0650939038590571,1,1
50,1.5,4,2,4.22511542426338,4.08752393155603,1.18573981576959,0.0652243483946555,1,1
50,1.5,4,3,4.5690991908704,4.03077877821464,0.440177275921741,0.0835519877084247,1,1
50,1.5,4,4,4.50923968403422,4.06193223698039,0.393936489689276,0.0637724212468724,1,1
50,1.5,4,5,4.158299665246,4.04505876210157,1.0695170781189,0.0602446539834808,1,1
50,1.5,4,6,3.50674321960433,4.07458120384849,0.760037506897817,0.0694248265304813,1,1
50,1.5,5,1,14.6862985061029,4.06588886374606,7.840525238059,0.065848124678429,1,1
50,1.5,5,2,66.7335853128673,4.14752105056951,56.0751319801348,0.0708576937617268,1,0
50,1.5,5,3,4.02092950481039,4.04638419919509,0.611425089761277,0.0633638455744944,1,1
50,1.5,5,4,4.01408542393341,4.06876755429176,0.844592088845212,0.0639542979256961,1,1
50,1.5,5,5,2.75346806925382,4.12143273465112,0.95553308547302,0.0633931489404665,1,1
50,1.5,5,6,2.66736482188869,4.08635040911055,0.791686477111426,0.067628645887041,1,1
50,1.5,6,1,5.39595731805324,3.99202342115569,0.813673423940031,0.0525827068860209,1,1
50,1.5,6,2,5.7242563261152,4.08045098562763,1.28070816308386,0.0670021273771985,1,1
50,1.5,6,3,3.98480988193785,4.06320440789219,0.394879608640262,0.0666084778539016,1,1
50,1.5,6,4,4.9418118230983,4.02241114837388,0.664820717140622,0.0599290676088184,1,1
50,1.5,6,5,4.56317248943049,4.07190270345942,1.03232050877863,0.0783763935313092,1,1
50,1.5,6,6,4.45492829795231,4.01639720285299,0.749954579798855,0.0592169958440123,1,1
50,1.5,7,1,26.7272093354259,3.91943892022746,18.228273108111,0.0715076418983052,1,1
50,1.5,7,2,3.67228992912202,3.94735914364569,0.671129029591759,0.0759311719238775,1,1
50,1.5,7,3,3.46195551875192,3.96293206048569,0.741001996859102,0.0743760691924448,1,1
50,1.5,7,4,3.34709592639658,4.01066312632326,0.639204155660845,0.0961940608875334,1,1
50,1.5,7,5,5.21989751926883,3.96654570842746,0.974180803633994,0.0670055401874814,1,1
50,1.5,7,6,4.35494511549104,3.90764774648384,0.537135037760427,0.0757160496628821,1,1
50,1.5,8,1,5.43969357487219,4.03295260421079,0.927877936182416,0.0675766304628976,1,1
50,1.5,8,2,4.72180139210087,3.99759169203141,0.726278998961183,0.0730863474181816,1,1
50,1.5,8,3,5.36138527074015,4.0468000405244,0.825763599986004,0.0566682464685355,1,1
50,1.5,8,4,6.13511068253308,3.95700682187933,1.93540507764389,0.0623470710710941,1,1
50,1.5,8,5,5.42076196080401,3.9690922739524,1.34039409447304,0.063422892800197,1,1
50,1.5,8,6,4.95770343068011,4.02729852857209,0.659572324662509,0.0699921871966248,1,1
50,1.5,9,1,5.1746969718094,4.03311547673562,0.551212045552158,0.0671666103096214,0,1
50,1.5,9,2,4.36355337560943,4.00378147864076,0.658174501860113,0.0736419729140687,1,1
50,1.5,9,3,4.47875532482887,4.02951984930044,0.891960643718404,0.0714201020152556,1,1
50,1.5,9,4,4.6010582679474,4.0184658330351,0.676105874683823,0.0697774374087242,1,1
50,1.5,9,5,5.59573668028623,3.9766370223047,0.780005996644382,0.0715555466568204,0,1
50,1.5,9,6,19.7843001583536,4.00205724665287,9.91087645547596,0.0796054249856239,1,1
50,1.5,10,1,5.23964691827151,3.9536391852877,0.797622771146632,0.0648639212565271,1,1
50,1.5,10,2,6.74950697088082,3.99144883620352,0.916437495769101,0.0589531095701694,0,1
50,1.5,10,3,4.98739037093618,3.99105149587047,0.748614309100623,0.0555722957530239,1,1
50,1.5,10,4,6.50700443629951,3.9791715849971,1.1159097460295,0.061650199488898,0,1
50,1.5,10,5,7.29807265734507,3.97364682472988,1.00887401840391,0.0624892531322442,0,1
50,1.5,10,6,5.21878357362698,3.94351001804674,0.679078008238102,0.0614015719255869,1,1
50,1.5,11,1,4.01823181184641,4.00156219545497,0.663279707042408,0.0516018181924468,1,1
50,1.5,11,2,3.57166209537602,4.00629285819956,0.522399437674242,0.0538529303456635,1,1
50,1.5,11,3,3.62522614785353,4.01522660440045,0.376108140905117,0.0547969743171159,1,1
50,1.5,11,4,3.80178101020847,4.01552802022625,0.507589682713357,0.051873166716266,1,1
50,1.5,11,5,3.54482416769573,3.97195168192048,0.245432564754968,0.0572519090909779,1,1
50,1.5,11,6,2.5212870849371,4.02738266213645,0.934163946092936,0.0537547336846608,1,1
50,1.5,12,1,6.80200273244892,4.04030120417465,0.996228482974586,0.0655897128995315,0,1
50,1.5,12,2,9.05529238127169,4.08898650016045,1.237596184606,0.0548248706936227,0,1
50,1.5,12,3,5.48948520490061,4.04191024450459,0.632643606551274,0.04942818445139,0,1
50,1.5,12,4,4.57676968566999,4.07870088516413,0.954629902187138,0.0627623958493995,1,1
50,1.5,12,5,6.24444320327669,4.05824307413268,1.21074187056431,0.0578943408983866,1,1
50,1.5,12,6,4.40481303998342,4.07566282695058,0.721675626319145,0.0656641090836477,1,1
50,1.5,13,1,4.25795803768719,3.91836961048699,0.420020647399577,0.0563596665827876,1,1
50,1.5,13,2,4.38449428555755,3.96669806653212,0.808113106505094,0.065735874397545,1,1
50,1.5,13,3,3.26994546608395,4.00471736823354,0.490426803859877,0.0728522788115875,1,1
50,1.5,13,4,4.39702301743204,3.93307560777133,0.407787107617504,0.0617706923046861,1,1
50,1.5,13,5,3.73415708005193,3.94710891027013,0.502453041742204,0.0638718395274769,1,1
50,1.5,13,6,3.11352248859849,3.95831066022213,0.461232916577279,0.0679670136486565,1,1
50,1.5,14,1,4.06376878520789,3.96158699598265,0.577133598513761,0.0726695794529344,1,1
50,1.5,14,2,4.52642929110064,3.96460338041622,0.344492352779852,0.0684273229624985,1,1
50,1.5,14,3,3.83500412765421,4.00928285321126,0.366052836771589,0.0652705273236767,1,1
50,1.5,14,4,7.95936615982693,3.96561902745278,2.84050590173512,0.0706250471803286,1,1
50,1.5,14,5,4.27850162672197,3.97382463117035,0.523529360240508,0.0728212403411528,1,1
50,1.5,14,6,3.92027544225072,3.92303679838906,0.706776080216981,0.0713500807745381,1,1
50,1.5,15,1,7.11373671353445,4.08010286249752,2.72061127147696,0.0573454267054625,1,1
50,1.5,15,2,3.95978702866606,4.09359099477565,0.320248982491107,0.0513059620626682,1,1
50,1.5,15,3,4.50091598412288,4.07742227785431,0.53383553592121,0.0650444180727833,1,1
50,1.5,15,4,5.33867989680583,4.08971697809335,0.651230711759361,0.0519852551501362,0,1
50,1.5,15,5,6.00518128525863,4.09165376820371,1.66612578783805,0.0556947743878162,1,1
50,1.5,15,6,3.85591824614747,4.0853204356802,0.454102264528154,0.0529242062491971,1,1
50,1.5,16,1,3.72448609843644,3.94964307034961,0.967181007751412,0.073155373837711,1,1
50,1.5,16,2,4.97835694963135,4.00220268735557,0.62177945403165,0.0676349808068958,1,1
50,1.5,16,3,4.15644473041722,4.03566401706185,0.502313789406784,0.0690269062732559,1,1
50,1.5,16,4,7.04945728536101,4.04479853422046,2.01186816803579,0.0688553705422759,1,1
50,1.5,16,5,4.96769156782367,4.00850777363162,0.646305408593982,0.0673509156406146,1,1
50,1.5,16,6,4.50669504209062,3.99669194153999,0.872649403799865,0.0718869935850378,1,1
50,1.5,17,1,5.19945460654429,3.90739284608539,0.520593608744557,0.0590379520553291,0,1
50,1.5,17,2,5.69123121524921,3.93860505224391,0.726752866535987,0.0577362481898453,0,1
50,1.5,17,3,7.22858594962531,3.91620297047304,1.76989421257817,0.0663807305472679,1,1
50,1.5,17,4,5.49770644138009,3.92936077467487,0.642523398206115,0.0687014812658125,0,1
50,1.5,17,5,5.53837019191794,3.93732566886415,0.84961852852853,0.0655787551569834,1,1
50,1.5,17,6,5.23584508279989,3.88729568551679,0.498892483309988,0.0611509224585828,0,1
50,1.5,18,1,3.76375263398442,3.91397405903647,0.451682910561667,0.0591660873062389,1,1
50,1.5,18,2,3.77889473248246,3.9205439409878,0.521080550267139,0.0607827535286163,1,1
50,1.5,18,3,3.93086879446451,3.92262108861252,0.536026775198396,0.0567542542364132,1,1
50,1.5,18,4,4.99056935793759,3.85756162220771,0.855250534911709,0.0565430577450784,1,0
50,1.5,18,5,3.39093668990768,3.94232414537983,0.401274276084614,0.0559416217744979,1,1
50,1.5,18,6,3.82918227695092,3.89597223587878,0.375101669383442,0.0529321362049776,1,0
50,1.5,19,1,-0.015290481014899,4.03593824003216,3.45209753721207,0.0632159713508592,1,1
50,1.5,19,2,3.82694865807177,4.04050020637295,0.526894783870629,0.0694814074232066,1,1
50,1.5,19,3,2.92053544353973,4.0417330055131,0.765997270672924,0.0703069056796954,1,1
50,1.5,19,4,2.33903869090237,3.99198531640414,1.41765937891044,0.0654149794484809,1,1
50,1.5,19,5,4.68152302428044,4.04312736405778,1.37591501463112,0.0725017778482364,1,1
50,1.5,19,6,3.28015631746183,4.06314724098113,0.834094953154674,0.0666897941859334,1,1
50,1.5,20,1,3.97482483923077,3.99261233819119,0.536095828617055,0.0699673620725813,1,1
50,1.5,20,2,3.60418282594061,3.99691492859308,0.979385773590049,0.0658655838216171,1,1
50,1.5,20,3,3.98702213070193,4.01218794732579,0.506467734555306,0.0526933647532134,1,1
50,1.5,20,4,4.24933347469956,3.96603821866772,0.506363110300348,0.0644941455843395,1,1
50,1.5,20,5,4.19876622370454,4.01376376521063,0.543998154613038,0.0644080095630918,1,1
50,1.5,20,6,4.7091282402338,4.03846192725607,2.06317889465149,0.0596977653615526,1,1
50,1.5,21,1,3.60610098616072,4.03160505489907,0.400491415812281,0.0540976993666408,1,1
50,1.5,21,2,4.39620400133498,4.01604560943511,0.590197253633849,0.0585828398976264,1,1
50,1.5,21,3,4.62774520921766,4.02400912644294,0.372381817053198,0.0576952703551414,1,1
50,1.5,21,4,6.10826351567795,4.02194352068993,1.42297380485948,0.0573641101279882,1,1
50,1.5,21,5,4.11591301645743,4.01955092904311,0.41282569177347,0.0607783536002695,1,1
50,1.5,21,6,3.85366789494811,4.02490986709325,0.571792913330678,0.0556687651459063,1,1
50,1.5,22,1,5.92233507410028,4.06373644304624,0.797116536299359,0.066150455007712,0,1
50,1.5,22,2,6.47525819598843,4.08641336661934,2.34818185887706,0.0634506080249323,1,1
50,1.5,22,3,4.53293724426273,4.09238217855679,3.60811633843156,0.0600588306201891,1,1
50,1.5,22,4,5.48370612204237,4.12044578368127,0.690161293281482,0.0671941606395667,0,1
50,1.5,22,5,5.47716863412818,4.13338721489325,0.761260862731811,0.0666183127589599,1,0
50,1.5,22,6,5.0528548799041,4.07183644321458,0.574682152357601,0.0576399297740494,1,1
50,1.5,23,1,3.61077644920518,4.01839983172589,0.66941142670478,0.0674702790392293,1,1
50,1.5,23,2,3.82162247947215,4.01846410969309,0.845995351456082,0.0674905557837605,1,1
50,1.5,23,3,5.50457543860775,4.04764762189389,0.968356911275499,0.0645509302358473,1,1
50,1.5,23,4,4.04443495009717,4.06094795200983,0.806176530808615,0.0678593094685102,1,1
50,1.5,23,5,3.08864020069234,4.03094526378335,0.725575221744173,0.0660061879485263,1,1
50,1.5,23,6,3.23562197189065,4.03548726635509,0.601597628244325,0.0713628162023196,1,1
50,1.5,24,1,4.06549062410329,4.03862200244365,0.705606185889801,0.0618645611741439,1,1
50,1.5,24,2,4.06933879228907,4.04718388078051,0.462555185180982,0.0569802347814607,1,1
50,1.5,24,3,-3.36462574223758,4.06209321080829,3.58771607599732,0.0626642582842045,0,1
50,1.5,24,4,2.30579466823079,4.01948378485031,1.56235865436747,0.0592754279091725,1,1
50,1.5,24,5,4.79435824448434,4.01831774722798,0.879087947253347,0.0701267469925484,1,1
50,1.5,24,6,4.25535293101798,4.03804252751333,0.936809107703944,0.0634112512327962,1,1
50,1.5,25,1,8.24316901420618,3.95232737779099,5.77095802656855,0.0798184529346868,1,1
50,1.5,25,2,2.99712921442585,3.88674935676208,0.823148253928773,0.0787563057505799,1,1
50,1.5,25,3,2.3428575207104,3.94358300704531,0.884524429234807,0.0765788294666587,1,1
50,1.5,25,4,2.26087864716589,3.89223042793716,0.989846612950615,0.081142079284336,1,1
50,1.5,25,5,2.9547650296292,3.79210754673496,0.641586698631188,0.0764053822916246,1,0
50,1.5,25,6,3.47703475478997,3.72902905436115,0.632415655819668,0.0938166441463079,1,0
50,1.5,26,1,3.65568508245883,4.0092098448292,0.783447731420863,0.0731842751953235,1,1
50,1.5,26,2,4.49949359974825,3.99786774897369,0.499362866835233,0.062691603515112,1,1
50,1.5,26,3,3.53092378139397,4.05132029151824,0.917200170429914,0.0736562650429505,1,1
50,1.5,26,4,5.4709892881758,4.05508924090576,0.67357900765749,0.0717114994434185,0,1
50,1.5,26,5,1.51317385337984,4.0206305331316,1.58056568149741,0.0649100571771506,1,1
50,1.5,26,6,5.50373320098358,4.02757748761898,1.11603675328254,0.0714524922304415,1,1
50,1.5,27,1,3.94154894734472,4.06193809839937,0.493023529856678,0.0637164965631996,1,1
50,1.5,27,2,4.43442904464622,4.01538663875064,0.510401011148594,0.0720918171218319,1,1
50,1.5,27,3,4.36099224872843,3.98588564458852,0.600158650196829,0.054281001329998,1,1
50,1.5,27,4,3.25573801440915,3.98749632786253,0.829519458884592,0.0520513782917651,1,1
50,1.5,27,5,5.75109179110756,4.10241588423931,1.02991835869578,0.0574549233050009,1,1
50,1.5,27,6,4.55002087803654,4.02605520308849,0.518690558798491,0.058754526619425,1,1
50,1.5,28,1,2.00146679956521,3.97647548851249,0.68989297118333,0.065361889703498,0,1
50,1.5,28,2,2.37905976481988,4.01090104694266,0.753509334173926,0.074639399495682,0,1
50,1.5,28,3,1.71606133698522,4.05801863322936,2.10918769971662,0.0750074766791047,1,1
50,1.5,28,4,1.9641238079443,3.93453041606018,1.24409485667149,0.0780677390356371,1,1
50,1.5,28,5,2.19637208857513,3.9919321667335,0.759565841205935,0.0693394976433256,0,1
50,1.5,28,6,3.69475118526526,4.06387947373986,1.12701709207104,0.0665044124208356,1,1
50,1.5,29,1,3.89763508452244,3.97221611337498,0.392018324130468,0.0649253781827855,1,1
50,1.5,29,2,3.34241904182309,3.98419894439458,0.514133043713918,0.0676996951146598,1,1
50,1.5,29,3,4.25260561552316,3.99347447825004,0.601926464003166,0.0618343890727784,1,1
50,1.5,29,4,-2.6729492169674,4.01387219233502,6.62858404581697,0.0659994207372304,1,1
50,1.5,29,5,4.88265084748879,3.96854593972748,1.02503207207362,0.0618713791686646,1,1
50,1.5,29,6,4.35069278672331,3.97318023246041,0.57643418939261,0.0669874218584609,1,1
50,1.5,30,1,3.83689605852604,3.97473349904531,0.71989502279347,0.0631190398301229,1,1
50,1.5,30,2,4.28752066288966,4.0284362282677,0.597887158308689,0.0626428766111956,1,1
50,1.5,30,3,2.82989016850735,4.00715749823134,0.717039528379084,0.0591502658855765,1,1
50,1.5,30,4,5.32810486557177,3.99429245266207,1.0155133745555,0.0632438230628199,1,1
50,1.5,30,5,4.07106040903634,3.98628171064458,0.467424722829414,0.0602015443041062,1,1
50,1.5,30,6,4.46635602948596,4.00085448139311,0.587071777794428,0.061283679696476,1,1
50,1.5,31,1,3.48214201711704,3.98939541522476,0.541566951272627,0.0728145238282875,1,1
50,1.5,31,2,3.06509723720713,3.95801945574833,0.575812211754611,0.0685096671912249,1,1
50,1.5,31,3,2.48026703381152,3.96066516400516,1.10293827347142,0.0725404369308063,1,1
50,1.5,31,4,3.79545657895087,3.91909554209912,0.435577523961246,0.0683475232206332,1,1
50,1.5,31,5,2.89054406722721,3.98463900905878,0.884950513194045,0.0818154036939479,1,1
50,1.5,31,6,1.66652551706958,3.93550841019195,0.983490541927327,0.0606870732853765,0,1
50,1.5,32,1,3.33258703620235,3.85371987248527,0.734885238392654,0.0616712704994853,1,0
50,1.5,32,2,3.76971343747269,3.86485192390062,0.488729051986367,0.0600109879333434,1,0
50,1.5,32,3,3.0488299723465,3.82506732214988,0.678070005287312,0.0560918302951273,1,0
50,1.5,32,4,4.05604228565002,3.83350307493815,0.47025852902654,0.054940963393474,1,0
50,1.5,32,5,5.78301714894597,3.83436937364113,1.19023840550971,0.06630832970384,1,0
50,1.5,32,6,4.3064790330709,3.87785219870175,0.518586695570744,0.0587353557160111,1,0
50,1.5,33,1,4.22382389997041,3.8785185602508,0.483088112478292,0.0744135143693438,1,1
50,1.5,33,2,3.49355688242102,3.90884613148284,2.40517406536114,0.0752247089221937,1,1
50,1.5,33,3,2.58395705169843,3.91397869881065,0.6216137885901,0.0708910838716119,0,1
50,1.5,33,4,4.78313471031698,3.88680500051696,1.50771348610206,0.0764158473346096,1,1
50,1.5,33,5,4.87960630754128,3.91821161126733,0.654426804584863,0.0707883901998563,1,1
50,1.5,33,6,3.75463911644922,3.92748644012697,0.826595331133653,0.0814227384073584,1,1
50,1.5,34,1,5.0611182434439,4.02229390016658,0.493672738364331,0.0557409155584876,0,1
50,1.5,34,2,5.09512248056579,3.9814587856924,0.522681679990948,0.0544000190831338,0,1
50,1.5,34,3,4.83296298279085,4.01924725634744,0.465750458386377,0.0544636193641178,1,1
50,1.5,34,4,4.13557028620167,3.943656067463,0.501866406821956,0.0603264085247114,1,1
50,1.5,34,5,4.86877046747288,3.99843014785462,0.506863951264213,0.0567067121705208,1,1
50,1.5,34,6,2.644253837079,4.03612439116436,0.754225592324545,0.0608812386801611,1,1
50,1.5,35,1,4.46383810086167,3.8938668343781,0.680238981845347,0.0666429337482758,1,1
50,1.5,35,2,4.43642608736002,3.93580866977234,0.353615416387302,0.063147127800282,1,1
50,1.5,35,3,5.16339357881833,3.95678518265843,0.633092118028944,0.0626349113404577,1,1
50,1.5,35,4,7.13235413206263,3.92200300880245,1.03961629129305,0.0649794158060076,0,1
50,1.5,35,5,9.57259785638467,3.96973382288483,3.95757931018863,0.0574221292517959,1,1
50,1.5,35,6,4.72868119299266,3.94687468795569,0.618856717158327,0.104057700537532,1,1
50,1.5,36,1,3.3017861893964,3.87138777484398,0.632136495069816,0.0595354921918818,1,0
50,1.5,36,2,2.38872656010831,3.86844459331043,1.20597852412487,0.0630787055049992,1,0
50,1.5,36,3,3.34670224109117,3.91807765011619,0.355710537010752,0.0610323715834653,1,1
50,1.5,36,4,2.68483017163834,3.89937150086438,0.616810328654869,0.0624679368673874,0,1
50,1.5,36,5,2.86248789706113,3.85341949823211,0.620419878626306,0.0588984678572073,1,0
50,1.5,36,6,2.72066170457923,3.85587868385446,0.609899102537811,0.0575424628013136,0,0
50,1.5,37,1,4.98803471664435,4.02553973584766,0.607857650300104,0.0570129112220522,1,1
50,1.5,37,2,3.88575534502621,3.97223846528874,1.141508556009,0.0594233995560487,1,1
50,1.5,37,3,4.44876057532498,4.00773138319133,0.633065656390717,0.0613759214852902,1,1
50,1.5,37,4,2.28158959001639,4.02290640764114,0.945413813614083,0.0595188681232232,1,1
50,1.5,37,5,3.60485183563328,4.02441643060035,0.578151046832793,0.0629866350897346,1,1
50,1.5,37,6,3.02720607633565,4.03481651675361,1.30055329667632,0.0619754921952562,1,1
50,1.5,38,1,4.14161814957655,3.96315202595009,0.266613332370067,0.0681587369934941,1,1
50,1.5,38,2,3.87807324583574,3.99426599647188,0.47073027881289,0.0655244100020152,1,1
50,1.5,38,3,3.0235345631332,3.96052323744364,0.471727833559044,0.0661517015826807,0,1
50,1.5,38,4,3.30970811672328,3.99910919725502,0.504744343152441,0.0718697037925911,1,1
50,1.5,38,5,3.10335589530896,3.96950275527486,0.622050924264251,0.0632389706991884,1,1
50,1.5,38,6,4.49949392217922,3.9838879715696,0.527037773686592,0.0650577600476103,1,1
50,1.5,39,1,5.42943682381398,3.99024462012291,1.83935046712507,0.0543753581664995,1,1
50,1.5,39,2,4.52060811944273,3.94201949724515,0.696037335805534,0.0586972930490197,1,1
50,1.5,39,3,4.04579536439232,4.07577920129003,0.410825499536515,0.0705697077166271,1,1
50,1.5,39,4,22.6290242087665,3.95889635667994,18.4352743222488,0.0527591103502398,1,1
50,1.5,39,5,4.12464639164425,4.00021488636401,0.56789554917354,0.0559680897905715,1,1
50,1.5,39,6,4.01764302465484,3.95630315712642,0.512330394157464,0.0567973948894959,1,1
50,1.5,40,1,2.60543181448188,3.82145384905687,0.604658478579425,0.0729505474273733,0,0
50,1.5,40,2,2.4740074663458,3.83925584362278,1.1244281040282,0.0715248439335092,1,0
50,1.5,40,3,2.06077205092693,3.81279242408143,0.803504091069981,0.0746553811623656,0,0
50,1.5,40,4,2.1960304270118,3.83184191591904,1.39800930076462,0.0808021039351883,1,0
50,1.5,40,5,2.32756902327557,3.82321069482539,0.672234629712536,0.0749111398622179,0,0
50,1.5,40,6,2.98936273677767,3.83406599786731,0.470147499003532,0.0748143450210396,0,0
50,1.5,41,1,3.24988728649328,3.93686181707338,0.743694657709773,0.0701894004263955,1,1
50,1.5,41,2,3.95862058430144,3.9588734113688,0.670974775502952,0.0638939465539222,1,1
50,1.5,41,3,2.85515106706605,3.9387453228778,0.737610507430548,0.0579615969186363,1,1
50,1.5,41,4,0.601500435244196,3.94116643985768,2.01052050552477,0.0603946558026287,1,1
50,1.5,41,5,4.14948994563365,3.95022113393865,0.462655385292237,0.0579442836352043,1,1
50,1.5,41,6,6.4675186923928,3.97415765226928,3.4818750995394,0.0600498145222942,1,1
50,1.5,42,1,5.12867787787178,3.99702890220932,0.586508852784784,0.0524030447785699,1,1
50,1.5,42,2,3.87792980481461,4.0066860359135,1.04162058188064,0.0492962649179494,1,1
50,1.5,42,3,4.10515898769722,3.97526469856234,0.765950363813292,0.0501586843609219,1,1
50,1.5,42,4,4.32380804322576,4.03768970480457,0.59630968338347,0.0531177972934048,1,1
50,1.5,42,5,3.68874447913408,3.96187272406178,0.467610505802732,0.0568194367755983,1,1
50,1.5,42,6,4.71499636192127,3.99383337771458,0.492590271824668,0.0460881625068247,1,1
50,1.5,43,1,3.85587692582438,3.90888963057299,0.791100723836487,0.06223970747988,1,1
50,1.5,43,2,3.5725698317516,3.91681201445952,0.573425276020239,0.0648493952161482,1,1
50,1.5,43,3,8.68565988391054,3.95854975844169,4.17941219896671,0.0631154375880198,1,1
50,1.5,43,4,3.29941084186878,3.95937262054069,0.728174575184439,0.0504962961804813,1,1
50,1.5,43,5,3.11819999982984,3.87468857135816,0.802395083153184,0.061551660646576,1,0
50,1.5,43,6,2.44776084849131,3.91186832526265,0.706912675951576,0.0608211289030016,0,1
50,1.5,44,1,5.00385455720011,3.96334234259318,0.458600870543365,0.0617522183886374,0,1
50,1.5,44,2,9.13697707120494,3.98091388734237,2.87795959808062,0.0648119595318398,1,1
50,1.5,44,3,5.56824678633077,3.95646837217716,0.425685810167935,0.0663231089131559,0,1
50,1.5,44,4,5.61981309914689,3.95890095275824,0.681296738252443,0.0681860383012785,0,1
50,1.5,44,5,5.68398785364902,3.95513509882046,0.897547859746174,0.0677322498023566,1,1
50,1.5,44,6,5.68559020935591,3.93013217030183,0.489669840318178,0.0695781306200773,0,1
50,1.5,45,1,3.66770240450705,4.09614863541372,1.1173915419898,0.0612939415008923,1,1
50,1.5,45,2,3.7047270221556,4.10507167647646,1.20467401227804,0.0695173417847245,1,1
50,1.5,45,3,4.82501131231008,4.15979455779962,1.05797269478237,0.070528471010943,1,0
50,1.5,45,4,4.88348608657062,4.07213436479832,3.44496123466111,0.0722677146172667,1,1
50,1.5,45,5,1.39864007974012,4.12965499380172,2.03833322922511,0.0768235714731762,1,1
50,1.5,45,6,-1.22803172082246,4.11034978851573,3.76602091402856,0.0674318462524068,1,1
50,1.5,46,1,4.59398997430891,4.19174205211354,0.615569632887807,0.0601176419823625,1,0
50,1.5,46,2,6.11555177818293,4.11746635571466,1.03126940324319,0.0630705621506834,0,1
50,1.5,46,3,5.70263463170565,4.17317086788834,0.739736573107463,0.0645699405472142,0,0
50,1.5,46,4,5.92300945833882,4.17728825642041,0.97376847572523,0.0746170040911501,0,0
50,1.5,46,5,4.25662615297264,4.11469246320454,0.478446229097389,0.059051156912159,1,1
50,1.5,46,6,5.44069283073772,4.1341294990293,0.772779398386592,0.0617673419164538,1,0
50,1.5,47,1,4.13459247893824,4.07971961163042,0.547530592253736,0.0596206256807211,1,1
50,1.5,47,2,2.51773199387247,4.08372533596598,0.814911400162395,0.0554017086089796,1,1
50,1.5,47,3,3.29622436803042,4.06818238805897,0.811989736666082,0.0583379436198229,1,1
50,1.5,47,4,3.29371244083449,4.06358728948089,0.522640996290383,0.0556435431070852,1,1
50,1.5,47,5,4.29797839777583,4.07764646942248,0.403795659363997,0.056864020915695,1,1
