"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
250,1.5,1,1,3.87779877150745,3.92620153986057,0.0802279178515836,0.0731643372711653,1,1
250,1.5,1,2,3.84755808750591,3.88471733675882,0.0885055619657213,0.066122296452559,1,1
250,1.5,1,3,3.88356573727852,3.93304046017592,0.0838108218668314,0.0679214087659907,1,1
250,1.5,1,4,3.87601105600268,3.91487440794726,0.0758212538154696,0.0624377993651145,1,1
250,1.5,1,5,3.9720423530497,3.91407548155306,0.0784204854738335,0.0642498886307611,1,1
250,1.5,1,6,3.89207441816894,3.88452472330867,0.083751459962837,0.0647225100424079,1,1
250,1.5,2,1,4.03895470961881,4.13336390731473,0.0937827160473388,0.0696630089715223,1,1
250,1.5,2,2,4.02304492920589,4.10716695744022,0.0814111909262779,0.0606326165656392,1,1
250,1.5,2,3,3.85201295137612,4.09386165959369,0.108465620230414,0.0649345457123029,1,1
250,1.5,2,4,4.07332931115729,4.12582642004555,0.0982997820113606,0.0667667295062791,1,1
250,1.5,2,5,4.03254333174296,4.13149046617298,0.0878655019120177,0.0683597832038039,1,1
250,1.5,2,6,3.99379080294177,4.09104752338079,0.0923423068506149,0.0662041916212139,1,1
250,1.5,3,1,4.06205043596822,4.04974280865354,0.0792047450951854,0.0652173459635796,1,1
250,1.5,3,2,4.11847845644866,4.06267952458725,0.0793267604832687,0.0669476427351568,1,1
250,1.5,3,3,4.16044233072925,4.06708420254164,0.0828335288237275,0.0716967224884096,1,1
250,1.5,3,4,4.14251704894487,4.05043669921929,0.0825590359588563,0.064472081954129,1,1
250,1.5,3,5,4.0768580126329,4.06736536033757,0.0792429214281094,0.0645203122270585,1,1
250,1.5,3,6,4.05201641153421,4.06887039235751,0.0791928551329276,0.0645679631797935,1,1
250,1.5,4,1,3.94488031889381,4.00577829585379,0.083300795587989,0.0668135758710034,1,1
250,1.5,4,2,3.97824826489795,4.03014248230867,0.0968281749242994,0.0657599147647087,1,1
250,1.5,4,3,3.94967699846909,4.01516355791275,0.0862305391323301,0.065118148839229,1,1
250,1.5,4,4,3.99673011669773,4.00906440162708,0.0911292254712167,0.0651453705500851,1,1
250,1.5,4,5,4.01422548717839,4.03459391132118,0.0887872927427824,0.0668678504348848,1,1
250,1.5,4,6,3.9778149612188,4.02460030884976,0.0878232781693107,0.0657719430170609,1,1
250,1.5,5,1,4.00176284401738,4.04979184738927,0.0897699792434056,0.0733280279926365,1,1
250,1.5,5,2,3.97702911951271,4.05867646744769,0.0853839573505543,0.0786037882482512,1,1
250,1.5,5,3,4.00435236408091,4.06655708001857,0.0985179920198687,0.0737285169691884,1,1
250,1.5,5,4,4.00929308113815,4.08047057420383,0.0924926800869162,0.0753315593583332,1,1
250,1.5,5,5,3.92891821203659,4.0411713613375,0.092075422558004,0.0718319971831392,1,1
