"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
50,0,1,1,4.08314955595213,4.00935552866465,0.0614221681495096,0.0552235568531355,1,1
50,0,1,2,3.99663500523204,4.02077342822885,0.0689050422885605,0.0536538698565459,1,1
50,0,1,3,4.06515367608225,4.06931094261666,0.0620806352098638,0.0561737854558585,1,1
50,0,1,4,4.12250442963963,4.02770279769231,0.0669137253029413,0.058722692520955,1,1
50,0,1,5,4.00176003520329,4.02076012128648,0.0615212887718826,0.0541225861720908,1,1
50,0,1,6,4.0358188544901,4.02402037840865,0.0639185895354914,0.0580800499806218,1,1
50,0,2,1,3.90201200416334,3.91985626786397,0.0750898105615342,0.0675603596924174,1,1
50,0,2,2,3.92575215882013,3.95259683574769,0.12607166497073,0.069232243738992,1,1
50,0,2,3,3.95319355091603,3.93521918822675,0.0694625987441592,0.0654005589366345,1,1
50,0,2,4,3.96529852715221,3.93115360718553,0.0802429370607376,0.0663415464685885,1,1
50,0,2,5,3.88942213483267,3.89537243828946,0.0829116811402126,0.0676332684506208,1,1
50,0,2,6,3.81899392666607,3.92046938885058,0.0777799083456306,0.0672655226025591,0,1
50,0,3,1,3.96305703717776,4.01450822606303,0.112917431289356,0.0785408922565862,1,1
50,0,3,2,4.00511762144875,4.00177999592115,0.0797963217185075,0.0723460589596958,1,1
50,0,3,3,4.1102414475989,4.00319924062824,0.111247665209799,0.0702940938523497,1,1
50,0,3,4,3.97657536291246,4.04134857762595,0.0849985303458098,0.0714759167526618,1,1
50,0,3,5,3.99021019054409,4.037869321416,0.0888167729166948,0.0753389885673375,1,1
50,0,3,6,4.03547570191724,4.00840831098045,0.0771597071316195,0.0702193660397016,1,1
50,0,4,1,4.02919008647014,4.00648494408046,0.0812657206896344,0.0704363441678543,1,1
50,0,4,2,3.97025092453124,3.9722902925567,0.113029609734239,0.0598576235402694,1,1
50,0,4,3,4.00385986490283,3.9669071929716,0.0672545709813693,0.0568303589425455,1,1
50,0,4,4,4.05836173239316,3.98332679009976,0.101484495767835,0.0641772036536184,1,1
50,0,4,5,3.94080629127311,3.99884719265954,0.085271293357729,0.0585444307055556,1,1
50,0,4,6,4.01622004870025,3.98216879006227,0.074933951941873,0.0656925054768029,1,1
50,0,5,1,3.99321195567445,4.00321119704748,0.0869879857666812,0.0626016537310257,1,1
50,0,5,2,3.95127660581587,3.97240722594778,0.0744103528937507,0.0612198853407178,1,1
50,0,5,3,4.02039282923866,4.01197973825411,0.0823509091428682,0.0636752263299582,1,1
50,0,5,4,3.93325446828624,3.99792157932531,0.0753052281696637,0.0621286919916125,1,1
50,0,5,5,3.99076385312277,3.98543377783685,0.0735168111496698,0.0641619091382737,1,1
50,0,5,6,3.97201861340687,3.97449537113172,0.071047747784399,0.0639895016069342,1,1
50,0,6,1,4.09424418058325,4.06086242846448,0.0753102400256858,0.0657689113321794,1,1
50,0,6,2,4.04404449696911,4.02802479285596,0.0774019169670351,0.0595279098372266,1,1
50,0,6,3,4.04202224150855,4.01333825021188,0.0609975494076551,0.0544662004177373,1,1
50,0,6,4,4.03431451894806,4.04322254762859,0.0726356436666727,0.062432228042442,1,1
50,0,6,5,4.02463376743028,4.0298740135665,0.0855084117983363,0.060030615058448,1,1
50,0,6,6,4.10852269173513,4.0833094504736,0.066413484391917,0.0653557247916078,1,1
50,0,7,1,3.97968723700885,3.99763350197184,0.0677935106052274,0.0571277028872355,1,1
50,0,7,2,4.05806386598126,4.03336193793386,0.0740871819021805,0.0569132508016897,1,1
50,0,7,3,4.00280952932747,4.02659372873209,0.0762625751613025,0.0590826556192552,1,1
50,0,7,4,4.0704081254309,4.00995321591438,0.0726954190617254,0.0591401837458676,1,1
50,0,7,5,4.08831938673671,4.01898199177221,0.0781802691350788,0.0567235786844076,1,1
50,0,7,6,4.0223501270249,4.02324150187843,0.089427145306995,0.0606423338169787,1,1
50,0,8,1,3.90600060001452,3.87098148058524,0.0812628555287925,0.0781814234454955,1,1
50,0,8,2,3.88471413995425,3.91684684715581,0.0876228895745935,0.0590886011492614,1,1
50,0,8,3,3.90745180401463,3.92209582877807,0.0598213006633387,0.0584643647932531,1,1
50,0,8,4,3.90086205558236,3.91073908846105,0.062201737817877,0.060174166376277,1,1
50,0,8,5,3.87532385981747,3.91321459362008,0.0797631543541326,0.0632374156023865,1,1
50,0,8,6,3.94031108134244,3.92471678946995,0.071252835798297,0.0594319371374427,1,1
50,0,9,1,4.0203696340454,3.94591298025847,0.0738968268806571,0.0672508891658625,1,1
50,0,9,2,3.96663535371754,3.95788851964613,0.0683758002328174,0.0523940187345364,1,1
50,0,9,3,3.84748008599502,3.97494515499817,0.110727055714448,0.0580254493648228,1,1
50,0,9,4,4.01238365329862,3.9498589050389,0.0686871796170514,0.0558663231419745,1,1
50,0,9,5,4.13395779752911,3.9279391515742,0.102367457238814,0.0583970403805948,1,1
50,0,9,6,4.02867315369527,3.95671544479876,0.0714211806341198,0.0581544761621751,1,1
50,0,10,1,4.05588029719863,4.02393184052387,0.11570010952335,0.050843065902483,1,1
50,0,10,2,3.98469543759079,3.98619752114629,0.0682608445117298,0.0506902294214732,1,1
50,0,10,3,3.96151261554814,3.98840870072132,0.0736075332899982,0.0518609585113769,1,1
50,0,10,4,3.94044383957633,4.00215898201703,0.0646232785073472,0.0549386074900731,1,1
50,0,10,5,3.9497101299397,4.00260631355473,0.0678052343897383,0.049685378701625,1,1
50,0,10,6,3.98580455399988,3.98774679298488,0.0727481475435926,0.0535278296420834,1,1
50,0,11,1,4.07041835684425,4.04545232558605,0.0599998712866257,0.0555952079421611,1,1
50,0,11,2,4.04491072415229,4.05046808358492,0.0623592519164368,0.0577330271032188,1,1
50,0,11,3,4.09648390772789,4.06945390632176,0.065718788290779,0.0556694017924444,1,1
50,0,11,4,3.96261741523024,4.07112491182784,0.0702442895331529,0.0590772970137622,1,1
50,0,11,5,4.04756823585234,4.07539135082056,0.0628668185491651,0.0550635608920397,1,1
50,0,11,6,4.02678706944485,4.03213220542859,0.0611480064543709,0.05963066703824,1,1
50,0,12,1,4.08997385881063,4.05195412469544,0.0794030398605699,0.0623875145686055,1,1
50,0,12,2,4.08599720479414,4.05820394508438,0.0724011956589633,0.060904705894008,1,1
50,0,12,3,4.12568911067589,4.08029782423185,0.0971693051935499,0.0580906119791899,1,1
50,0,12,4,4.14045507065915,4.0707683140607,0.0940742688387601,0.0621845631866226,1,1
50,0,12,5,4.08992326720947,4.05727985549149,0.0892026248121451,0.0693483317979209,1,1
50,0,12,6,3.9914465888715,4.05539199220574,0.0800596551603338,0.0604667509494868,1,1
50,0,13,1,4.01655869831536,4.03496248622178,0.0705119722367286,0.0623244134235844,1,1
50,0,13,2,4.00598949325363,4.05998210189377,0.0726918719838488,0.0680537046096381,1,1
50,0,13,3,3.98905838482146,3.99026693855475,0.0737783500325935,0.0662142944138195,1,1
50,0,13,4,3.98139443064868,4.02747606787805,0.0755320104634512,0.0592559920822306,1,1
50,0,13,5,4.02191881326454,4.00589350766994,0.0693860240191722,0.0638658337752261,1,1
50,0,13,6,4.06034025177329,4.04278441380161,0.0703312546006546,0.0637987147351624,1,1
50,0,14,1,3.85987757276073,3.98984599238711,0.0752116759640925,0.0489832379069414,1,1
50,0,14,2,3.87947278826825,3.98975444087798,0.0652160233549382,0.0449370921772356,1,1
50,0,14,3,3.89340651335494,3.99094487285729,0.0743732652200306,0.0571159131001681,1,1
50,0,14,4,3.91419718647826,3.98384195891804,0.0761479271860799,0.049273110783725,1,1
50,0,14,5,3.90599099776463,3.96860597650268,0.0688728896170712,0.0572138107633059,1,1
50,0,14,6,3.94425934225223,3.9674185925061,0.0758924879515863,0.0495462269082653,1,1
50,0,15,1,4.09022018211548,4.03853174897454,0.069136891932813,0.0601370953428792,1,1
50,0,15,2,4.0462641428552,4.02579689739409,0.0646421583551324,0.0588865828054423,1,1
50,0,15,3,3.98570793632191,4.03652807275726,0.0720993399361384,0.0612205746193774,1,1
50,0,15,4,3.97179462818294,4.05410017094717,0.106045142770077,0.0560702622074558,1,1
50,0,15,5,4.04966724544978,4.03092943844937,0.0640805857227771,0.0594292698620218,1,1
50,0,15,6,4.05118686583578,4.00626468684057,0.0739239890830794,0.0585928038550258,1,1
