"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
250,0,1,1,3.9850503878078,3.99009511773594,0.0642073872214599,0.0546813509098303,1,1
250,0,1,2,3.96317990540512,3.98784669633955,0.0660240119965387,0.0580439776023755,1,1
250,0,1,3,3.97675030176142,3.99783288632307,0.0657891896848772,0.0582252028561602,1,1
250,0,1,4,3.99025263031933,4.00118449614026,0.0685157378470019,0.0562267281300235,1,1
250,0,1,5,3.93069110555981,3.96172802942195,0.0687146523048931,0.0575701564213384,1,1
250,0,1,6,3.93259715204227,3.97029979838163,0.0751137339208504,0.0599574648177608,1,1
250,0,2,1,4.01193123763679,3.99290958841684,0.077531810664543,0.0645305843256034,1,1
250,0,2,2,3.99654561154455,4.00621275782344,0.0735300170952869,0.0676169099952939,1,1
250,0,2,3,3.98573675611676,3.98073130241706,0.0706747774240808,0.0651896495024467,1,1
250,0,2,4,3.98997875106577,3.99064509194964,0.0673829796517489,0.0612274764975092,1,1
250,0,2,5,3.97576744871016,3.9848140153811,0.0694654872922455,0.0616360881125015,1,1
250,0,2,6,4.00380810721406,3.99615388453462,0.07119746207384,0.0618274489799355,1,1
250,0,3,1,4.06050603461195,4.05048423630296,0.0631937708989432,0.0568815203938803,1,1
250,0,3,2,4.08474202760638,4.0517300025607,0.0604679557535072,0.0555091764136048,1,1
250,0,3,3,4.07113409940082,4.0498304881101,0.0627206069664971,0.0577966835134605,1,1
250,0,3,4,4.07105643662823,4.04854043111168,0.0632647248448218,0.0559298102825347,1,1
250,0,3,5,4.10342876509625,4.07069664480206,0.064103020848897,0.0556111059099737,1,1
250,0,3,6,4.07406719145265,4.03353547865898,0.0618296928911351,0.0553566564570188,1,1
250,0,4,1,3.97661713691276,3.96772859175887,0.0633979758809028,0.0595955803468715,1,1
250,0,4,2,3.97070225124009,3.95406177069495,0.0620235171440792,0.0605755754382495,1,1
250,0,4,3,3.95436289620535,3.96838434580081,0.0667465646856463,0.0608664435785511,1,1
250,0,4,4,3.95794505047226,3.95795700929208,0.0656822596086519,0.0595303166540214,1,1
250,0,4,5,3.96132671391507,3.95930543425968,0.062306282068715,0.0583057129202377,1,1
250,0,4,6,3.97680019837631,3.96766345777347,0.0650225479333915,0.0595147036626041,1,1
250,0,5,1,3.98138778000244,4.00735793169555,0.0677172651801793,0.0639679288102408,1,1
250,0,5,2,3.96560963558474,4.00755619981857,0.0674153579519924,0.061551918320749,1,1
250,0,5,3,3.97893024058388,4.01590358868184,0.0674280282371941,0.0633795967334946,1,1
250,0,5,4,4.0100058742042,4.02611188403104,0.065649220734794,0.0612004766904216,1,1
250,0,5,5,3.98156890002513,4.02823233203981,0.0652180691359073,0.0616391932841012,1,1
250,0,5,6,3.97969737794663,3.97886202275289,0.0657649631211333,0.0623223351219284,1,1
250,0,6,1,3.97503773604428,4.0077878552008,0.0626587006666486,0.0613743811082029,1,1
