"N","sV","Data.Seed","SS.Seed","Eff_Est_IPS","Eff_Est_CPS_G","SE_Est_IPS","SE_Est_CPS_G","Cover_Est_IPS","Cover_Est_CPS_G"
250,1.5,1,1,4.11500170558941,3.99697803046054,0.163115536071609,0.0744962720201298,1,1
250,1.5,1,2,4.14956804649945,4.01238042126952,0.174044285096098,0.0745562826129096,1,1
250,1.5,1,3,3.93442897569149,4.0690808570607,0.182190765328218,0.0774495341507818,1,1
250,1.5,1,4,3.97118256837957,3.98318189477726,0.155542736601141,0.0722960173702692,1,1
250,1.5,1,5,3.8933248986856,4.01216756679003,0.161555768606704,0.0718119378040053,1,1
250,1.5,1,6,4.19326113070424,4.01399394216683,0.166494738175248,0.0713457435228064,1,1
250,1.5,2,1,3.96247443999217,4.12468582297668,0.214644409264662,0.0933458732833768,1,1
250,1.5,2,2,3.96557891105251,4.04378510727148,0.234440545239519,0.0739203653074113,1,1
250,1.5,2,3,4.36687766013886,4.06137940600206,0.276071015458748,0.080405182929043,1,1
250,1.5,2,4,3.831639610629,4.09105853590151,0.238127548408906,0.084165477126713,1,1
250,1.5,2,5,4.01139531211533,4.05108551716121,0.210751419025276,0.0815073620798866,1,1
250,1.5,2,6,4.11139982531391,4.09049427676623,0.231377157672408,0.0700141172991617,1,1
250,1.5,3,1,3.97469185583536,4.06020206062303,0.178175705732084,0.0757929291493563,1,1
250,1.5,3,2,4.22317028544262,4.06669621764544,0.161615902616212,0.0776783429086181,1,1
250,1.5,3,3,4.18661028368811,4.13141361275718,0.179917935540653,0.0841869584183606,1,1
250,1.5,3,4,4.40146352172569,4.04447042982233,0.183592427259808,0.0724957793456887,0,1
250,1.5,3,5,4.34260174872438,4.04566736624273,0.172751379521303,0.0749154530780297,0,1
250,1.5,3,6,4.19942820774779,4.07538789234051,0.181036599109007,0.0768298648217851,1,1
250,1.5,4,1,4.30059252601824,4.02695174981528,0.149416910288362,0.071845637668467,0,1
250,1.5,4,2,4.07006392373631,4.04447301785546,0.203854595800645,0.0654639245755941,1,1
250,1.5,4,3,4.30238132456669,3.9881786787995,0.151461448918603,0.0649593223515041,0,1
250,1.5,4,4,4.38462957750764,3.98879786689859,0.170392308681183,0.0675427355011824,0,1
250,1.5,4,5,4.2411687003524,4.00693208390138,0.155759731155172,0.0665683596444946,1,1
250,1.5,4,6,4.03185108662956,4.04269146730405,0.171063513151553,0.0631535353649754,1,1
250,1.5,5,1,3.88544665242549,4.00647443062115,0.222073998670238,0.0781716398543806,1,1
250,1.5,5,2,4.0642613029284,4.00242731844321,0.199100470946549,0.0777430535509522,1,1
250,1.5,5,3,3.96686214007751,3.99137303084822,0.237528818011758,0.0818947399667465,1,1
250,1.5,5,4,4.12126973701464,4.00274599324201,0.21651664694233,0.0783976258084945,1,1
250,1.5,5,5,3.8989448355814,4.02215649907311,0.218043215872288,0.0779660776982276,1,1
250,1.5,5,6,4.18442800524337,3.96858792588537,0.230784544168522,0.0826913313772893,1,1
250,1.5,6,1,4.00281953678138,3.95294948440697,0.154890935720918,0.0739362111238482,1,1
250,1.5,6,2,3.88595857207775,3.9560769700216,0.162713088376034,0.0741640706073484,1,1
250,1.5,6,3,3.95673094600708,3.9514835859571,0.15204481676927,0.0756668646614576,1,1
250,1.5,6,4,4.00479464873306,3.9599927029143,0.13877664621394,0.0747159686191565,1,1
250,1.5,6,5,3.96911680356453,3.93778388778579,0.150509292539074,0.0751907158459123,1,1
250,1.5,6,6,4.16113128779062,3.91317672692751,0.158060250021732,0.0766136420852739,1,1
250,1.5,7,1,4.10665215576294,4.07680265243359,0.169851315874813,0.0689928537666011,1,1
250,1.5,7,2,4.09923932506013,4.09113010081503,0.176014702902566,0.0660023914139476,1,1
250,1.5,7,3,3.84385941973134,4.06122977987649,0.176926360052712,0.0684476953681096,1,1
250,1.5,7,4,4.11263321479548,4.09560257630364,0.182791129749957,0.0709131645879014,1,1
250,1.5,7,5,3.85314579274106,4.06991829034253,0.174367762969219,0.0721844868421205,1,1
250,1.5,7,6,3.89888061794325,4.09173606229373,0.19410429925066,0.0702829811272981,1,1
250,1.5,8,1,4.16873820818837,4.07552783887787,0.259528571306127,0.0752249188038361,1,1
250,1.5,8,2,3.94527110334415,4.00540234228507,0.188091753712492,0.0732066422350402,1,1
250,1.5,8,3,4.01210672345646,4.07017036994718,0.170505536634615,0.0806860683426041,1,1
250,1.5,8,4,3.94576080917451,4.06875322826336,0.1770819379574,0.0779983559270203,1,1
250,1.5,8,5,4.17313777565162,4.07920401817939,0.218259872061298,0.0771121372042408,1,1
250,1.5,8,6,4.01121385664558,4.08270342834444,0.16893299627184,0.0838003588868551,1,1
250,1.5,9,1,4.25245041215268,3.98483620473184,0.193934577015782,0.0708301194488112,1,1
250,1.5,9,2,4.52892023204338,4.01718740073671,0.199353909429963,0.0702713347365941,0,1
250,1.5,9,3,4.18861691454502,3.99332573831568,0.187877904766035,0.0675830715960914,1,1
250,1.5,9,4,4.43842092533977,4.02884010982168,0.180939449958016,0.0743319384689506,0,1
250,1.5,9,5,4.26902312069422,3.99732771404216,0.196529764894838,0.0707121144339782,1,1
250,1.5,9,6,4.3813303482762,4.01181912941553,0.183188535537431,0.0666364479602535,0,1
250,1.5,10,1,4.33551013010002,4.13375614124097,0.185513505838424,0.0938268283394506,1,1
250,1.5,10,2,4.35615980825132,4.08069506074731,0.246206366546917,0.078902020909714,1,1
250,1.5,10,3,4.19480403670757,4.09900901255535,0.215990042198763,0.0740533018120004,1,1
250,1.5,10,4,4.31034406140383,4.01510406659686,0.200691615225699,0.0713132723777913,1,1
250,1.5,10,5,4.33572852637885,4.07421557513863,0.197968804428299,0.0784501216331958,1,1
250,1.5,10,6,4.36124407913217,4.09076476340541,0.213526178958648,0.0741128035713671,1,1
250,1.5,11,1,3.78227320989854,3.85444096359761,0.168555503562599,0.0706149118802474,1,0
250,1.5,11,2,3.79788070968905,3.89938742804808,0.195575695814089,0.0706997763715922,1,1
250,1.5,11,3,3.89802688619996,3.88300383104624,0.190155057091836,0.0672199197072339,1,1
250,1.5,11,4,3.80727332527723,3.88826026593907,0.165683568022438,0.06992013151477,1,1
250,1.5,11,5,3.70258464533933,3.83513629459957,0.168800375983944,0.0694848543907414,1,0
250,1.5,11,6,3.58103740726675,3.90566191797281,0.193168560823812,0.0811774675849699,0,1
250,1.5,12,1,4.13788368788564,4.02334053694671,0.192641405083334,0.0747362883901703,1,1
250,1.5,12,2,4.14748046885083,4.04992338488142,0.183468483658783,0.0726305999429427,1,1
250,1.5,12,3,4.21969897037419,4.03052728498665,0.195928900793818,0.0762572657148377,1,1
250,1.5,12,4,4.43543146715986,3.99795938062229,0.191469585048405,0.0757722365440024,0,1
250,1.5,12,5,4.24191248401041,4.05371313010137,0.167952565485032,0.0671898862318677,1,1
250,1.5,12,6,4.2280652921007,4.00555522112159,0.197465307938854,0.0681486975879996,1,1
250,1.5,13,1,3.80016502581069,3.95603510919904,0.174497921705209,0.0713156301140232,1,1
250,1.5,13,2,3.8955151784779,3.93348584081918,0.15624963389825,0.0670328469985101,1,1
250,1.5,13,3,3.68333607062836,3.94578586942642,0.174307154147191,0.0724025726050314,1,1
250,1.5,13,4,3.91838600276465,3.99616815877285,0.199610675119016,0.0748808776264392,1,1
250,1.5,13,5,4.06141972078321,3.98478232261497,0.210348638775821,0.07110096500309,1,1
250,1.5,13,6,3.94231651235212,3.98076031013226,0.156863697720165,0.0685192789276559,1,1
250,1.5,14,1,4.1105248998339,3.92934221215345,0.246886852273072,0.0715738550974364,1,1
250,1.5,14,2,4.19831982596189,3.97973899204189,0.224413101858016,0.0632564101975144,1,1
250,1.5,14,3,4.12366757193096,3.94374327372326,0.19884129876462,0.0756415433721435,1,1
250,1.5,14,4,4.11388198643758,3.93315511081433,0.163980179073811,0.0700081070012935,1,1
250,1.5,14,5,4.12348335709734,4.02893029165269,0.17433310260348,0.0717520315284015,1,1
250,1.5,14,6,4.01467785030786,3.97899779670168,0.187001484526041,0.0666281107533109,1,1
250,1.5,15,1,4.21828642408901,4.19591386376125,0.197391270122696,0.0735459856899067,1,0
250,1.5,15,2,4.10104545669026,4.17124023314821,0.190743449308889,0.0725600585064115,1,0
250,1.5,15,3,3.97659509952772,4.21855163943878,0.228469913839421,0.070224970378176,1,0
250,1.5,15,4,4.09291686105873,4.18812989037509,0.216606113445493,0.0733842900046276,1,0
250,1.5,15,5,4.03926287136038,4.20417680926532,0.200478638894042,0.0743935608054732,1,0
250,1.5,15,6,4.16945315719564,4.16114594538727,0.199746997445933,0.0707376993330898,1,0
250,1.5,16,1,3.95839629350791,4.00068583412582,0.180345126798743,0.0782136961360405,1,1
250,1.5,16,2,4.01590265388849,4.01397695514421,0.150146308884655,0.0711112000159198,1,1
250,1.5,16,3,4.02074330018017,4.01568617262717,0.176923539733178,0.0736416245182014,1,1
250,1.5,16,4,3.98418952384033,4.01024171626161,0.180363816959649,0.0743679952059546,1,1
250,1.5,16,5,4.08165939922478,4.0496751396627,0.176785288866542,0.0741405578880077,1,1
250,1.5,16,6,4.08215225066768,4.01696217464921,0.183990715350287,0.0772834010458267,1,1
